len	idea	target	title
7	Dummy Nodes	Boosting Graph Structure Learning	Boosting Graph Structure Learning with Dummy Nodes
10			Equivalence Analysis between Counterfactual Regret Minimization and Online Mirror Descent
3			Deep Probability Estimation
9	Communication-efficient Regularization	Sparsely Activated Transformers	Gating Dropout: Communication-efficient Regularization for Sparsely Activated Transformers
13			Simplex Neural Population Learning: Any-Mixture Bayes-Optimality in Symmetric Zero-sum Games
8	Faithfulness Violation Test	Rethinking Attention-Model Explainability	Rethinking Attention-Model Explainability through Faithfulness Violation Test
12	Essential Convergence Analysis of Training and Hyper-training	Optimization-Derived Learning	Optimization-Derived Learning with Essential Convergence Analysis of Training and Hyper-training
15	Applications to Model Ensemble and Federated Learning	Deep Neural Network Fusion via Graph Matching	Deep Neural Network Fusion via Graph Matching with Applications to Model Ensemble and Federated Learning
11	Reinforcement Learning	Markov Exchange Economy	Welfare Maximization in Competitive Equilibrium: Reinforcement Learning for Markov Exchange Economy
7	Generating 3D Molecules	Target Protein Binding	Generating 3D Molecules for Target Protein Binding
8	Communication-efficient Distributed Learning	Large Batch Optimization	Communication-efficient Distributed Learning for Large Batch Optimization
8	Variance Reduction	Adaptive Accelerated (Extra-)Gradient Methods	Adaptive Accelerated (Extra-)Gradient Methods with Variance Reduction
10	Continuous Evolutionary Models	Robot-to-robot Policy Transfer	REvolveR: Continuous Evolutionary Models for Robot-to-robot Policy Transfer
24	Closing the Convergence Gaps in Non-Strongly Convex Optimization by Directly Accelerated SVRG with Double Compensation and Snapshots	Kill a Bird	Kill a Bird with Two Stones: Closing the Convergence Gaps in Non-Strongly Convex Optimization by Directly Accelerated SVRG with Double Compensation and Snapshots
11	Efficient Algorithms and Fundamental Limits	Learning Markov Games	Learning Markov Games with Adversarial Opponents: Efficient Algorithms and Fundamental Limits
6	Local Augmentation	Graph Neural Networks	Local Augmentation for Graph Neural Networks
13	Asking	Training RL Agents to Query External Knowledge Using Language	Asking for Knowledge (AFK): Training RL Agents to Query External Knowledge Using Language
12	Linear Function Approximation	Provably Efficient Adversarial Policy Imitation	Learning from Demonstration: Provably Efficient Adversarial Policy Imitation with Linear Function Approximation
8	Activation Compressed Training	Generic Network Architectures	GACT: Activation Compressed Training for Generic Network Architectures
8	Over-parameterization	Robust Training under Label Noise	Robust Training under Label Noise by Over-parameterization
16	Decoupled Policy Optimization	Transferable State-Only Imitation Learning	Plan Your Target and Learn Your Skills: Transferable State-Only Imitation Learning via Decoupled Policy Optimization
14	Adaptive Partner Strategies in Repeated Games	On the Impossibility of Learning to Cooperate	On the Impossibility of Learning to Cooperate with Adaptive Partner Strategies in Repeated Games
10			AutoIP: A United Framework to Integrate Physics into Gaussian Processes
8			Bayesian Model Selection, the Marginal Likelihood, and Generalization
9			Feature Learning and Signal Propagation in Deep Neural Networks
15	Exact Asymptotics	Convex Losses in High-Dimension	Fluctuations, Bias, Variance & Ensemble of Learners: Exact Asymptotics for Convex Losses in High-Dimension
14	A Single-Loop Gradient Descent and Perturbed Ascent Algorithm	Nonconvex Functional Constrained Optimization	A Single-Loop Gradient Descent and Perturbed Ascent Algorithm for Nonconvex Functional Constrained Optimization
4			Additive Gaussian Processes Revisited
10	Modularity and Physical Inductive Bias	Learning Generalisable Dynamics	ModLaNets: Learning Generalisable Dynamics via Modularity and Physical Inductive Bias
4			Model-Free Opponent Shaping
7	High Entropy	Multi-slots Online Matching	Multi-slots Online Matching with High Entropy
14	High Order Denoising Score Matching	Maximum Likelihood Training for Score-based Diffusion ODEs	Maximum Likelihood Training for Score-based Diffusion ODEs by High Order Denoising Score Matching
8	Globally Consistent Clustering	Unsupervised Federated Learning	Orchestra: Unsupervised Federated Learning via Globally Consistent Clustering
13			A Rigorous Study of Integrated Gradients Method and Extensions to Internal Neuron Attributions
10	Bayesian Additive Semi-Multivariate Decision Trees	Nonparametric Regression	BAMDT: Bayesian Additive Semi-Multivariate Decision Trees for Nonparametric Regression
13	Invariant Aggregation and Diversity Transferring	Disentangled Federated Learning for Tackling Attributes Skew	Disentangled Federated Learning for Tackling Attributes Skew via Invariant Aggregation and Diversity Transferring
8			Channel Importance Matters in Few-Shot Image Classification
8			Learning Dynamics and Generalization in Deep Reinforcement Learning
12			On Finite-Sample Identifiability of Contrastive Learning-Based Nonlinear Independent Component Analysis
11	Offline Reinforcement Learning	Learning Dynamic Mechanism Design	Pessimism meets VCG: Learning Dynamic Mechanism Design via Offline Reinforcement Learning
12	Regularized State-Occupancy Matching	Versatile Offline Imitation from Observations and Examples	Versatile Offline Imitation from Observations and Examples via Regularized State-Occupancy Matching
11			Quantification and Analysis of Layer-wise and Pixel-wise Information Discarding
12	Sparse Relevance Maps and Relevance Orderings	Interpretable Neural Networks	Interpretable Neural Networks with Frank-Wolfe: Sparse Relevance Maps and Relevance Orderings
8			A Tighter Analysis of Spectral Clustering, and Beyond
8	Grounded Natural Language	Zero-Shot Reward Specification	Zero-Shot Reward Specification via Grounded Natural Language
5	e-values	Feature selection	Feature selection using e-values
10			SSL Enables Learning from Sparse Rewards in Image-Goal Navigation
10	Extractive and Natural Language Explanations	Knowledge-Grounded Self-Rationalization	Knowledge-Grounded Self-Rationalization via Extractive and Natural Language Explanations
6			Nonparametric Involutive Markov Chain Monte Carlo
7	Architecture Agnostic Federated Learning	Neural Networks	Architecture Agnostic Federated Learning for Neural Networks
9			Robustness in Multi-Objective Submodular Optimization: a Quantile Approach
10	More Efficient Sampling	Tensor Decomposition With Worst-Case Guarantees	More Efficient Sampling for Tensor Decomposition With Worst-Case Guarantees
9	Unaligned Supervision	Automatic Music Transcription in The Wild	Unaligned Supervision for Automatic Music Transcription in The Wild
10			Decision-Focused Learning: Through the Lens of Learning to Rank
9	Differentially Private Coordinate Descent	Composite Empirical Risk Minimization	Differentially Private Coordinate Descent for Composite Empirical Risk Minimization
11	Refined Convergence Rates	Maximum Likelihood Estimation under Finite Mixture Models	Refined Convergence Rates for Maximum Likelihood Estimation under Finite Mixture Models
11	On Improving Model-Free Algorithms	Decentralized Multi-Agent Reinforcement Learning	On Improving Model-Free Algorithms for Decentralized Multi-Agent Reinforcement Learning
7			On the Effects of Artificial Data Modification
6	Local Memorization	Personalized Federated Learning	Personalized Federated Learning through Local Memorization
2			Nested Bandits
8	Closed-Form Diffeomorphic Transformations	Time Series Alignment	Closed-Form Diffeomorphic Transformations for Time Series Alignment
14			SPECTRE: Spectral Conditioning Helps to Overcome the Expressivity Limits of One-shot Graph Generators
3			Modular Conformal Calibration
7			Continual Repeated Annealed Flow Transport Monte Carlo
12	Aleatoric Uncertainty Estimation	How to Stay Curious while avoiding Noisy TVs	How to Stay Curious while avoiding Noisy TVs using Aleatoric Uncertainty Estimation
14	Gradient Redirection	Targeted and Efficient Model Stealing Defenses	How to Steer Your Adversary: Targeted and Efficient Model Stealing Defenses with Gradient Redirection
15	Continuous Features	A Scalable Branch-and-Bound Method for Optimal Decision Trees	Quant-BnB: A Scalable Branch-and-Bound Method for Optimal Decision Trees with Continuous Features
7			Optimizing Tensor Network Contraction Using Reinforcement Learning
6	Causal Transformer	Estimating Counterfactual Outcomes	Causal Transformer for Estimating Counterfactual Outcomes
4			Steerable 3D Spherical Neurons
5			Transformers are Meta-Reinforcement Learners
7	Butterfly Matrices	Building Invertible Layers	ButterflyFlow: Building Invertible Layers with Butterfly Matrices
8	In defense of dual-encoders	neural ranking	In defense of dual-encoders for neural ranking
4			Equivariant Quantum Graph Circuits
3			Stochastic Rising Bandits
8	Strong Feedback	Minimizing Control for Credit Assignment	Minimizing Control for Credit Assignment with Strong Feedback
8	A Dynamical System Perspective	Lipschitz Neural Networks	A Dynamical System Perspective for Lipschitz Neural Networks
6	Sliced Wasserstein Kernels	Distribution Regression	Distribution Regression with Sliced Wasserstein Kernels
9	Stochastic Attention Mechanism	Interpretable and Generalizable Graph Learning	Interpretable and Generalizable Graph Learning via Stochastic Attention Mechanism
6	Undirected Neural Networks	Modeling Structure	Modeling Structure with Undirected Neural Networks
12	A General Framework	Single-Shot Associative Memory Models	Universal Hopfield Networks: A General Framework for Single-Shot Associative Memory Models
8	Linear Function Approximation	Learning Stochastic Shortest Path	Learning Stochastic Shortest Path with Linear Function Approximation
13			Prioritized Training on Points that are Learnable, Worth Learning, and not yet Learnt
8	Posterior Sampling	Out-of-Distribution Detection	POEM: Out-of-Distribution Detection with Posterior Sampling
9			A Simple Reward-free Approach to Constrained Reinforcement Learning
6			Wide Neural Networks Forget Less Catastrophically
5			Proximal and Federated Random Reshuffling
13			ProxSkip: Yes! Local Gradient Steps Provably Lead to Communication Acceleration! Finally! 15750-15769
14	Fast Convex Optimization	Equivalent Model Classes and Cone Decompositions	Fast Convex Optimization for Two-Layer ReLU Networks: Equivalent Model Classes and Cone Decompositions
6			Memory-Based Model Editing at Scale
3			Invariant Ancestry Search
8	Differentially Private Community Detection	Stochastic Block Models	Differentially Private Community Detection for Stochastic Block Models
12	Pareto Stationarity	A Multi-objective / Multi-task Learning Framework Induced	A Multi-objective / Multi-task Learning Framework Induced by Pareto Stationarity
8	Equivariant Representations	Data-Efficient Reinforcement Learning	EqR: Equivariant Representations for Data-Efficient Reinforcement Learning
8			Feature and Parameter Selection in Stochastic Linear Bandits
6			Power-Law Escape Rate of SGD
6			Rethinking Fano's Inequality in Ensemble Learning
7			SpeqNets: Sparsity-aware permutation-equivariant graph networks
10	Transformer	Learning Transferable State Representation for Visual Control	CtrlFormer: Learning Transferable State Representation for Visual Control via Transformer
5	Generalized Beliefs	Cooperative AI	Generalized Beliefs for Cooperative AI
13	Coupled Initialization A Worst Case Analysis	Bounding the Width of Neural Networks	Bounding the Width of Neural Networks via Coupled Initialization A Worst Case Analysis
8			Constants Matter: The Performance Gains of Active Learning
7			On the Generalization Analysis of Adversarial Learning
12	Universal and data-adaptive algorithms	model selection in linear contextual bandits	Universal and data-adaptive algorithms for model selection in linear contextual bandits
10			The Importance of Non-Markovianity in Maximum State Entropy Exploration
10			PAC-Net: A Model Pruning Approach to Inductive Transfer Learning
7			AutoSNN: Towards Energy-Efficient Spiking Neural Networks
11			Implicit Bias of the Step Size in Linear Diagonal Neural Networks
5			DNNR: Differential Nearest Neighbors Regression
6			Overcoming Oscillations in Quantization-Aware Training
2			Strategic Representation
9			Improving Ensemble Distillation With Weight Averaging and Diversifying Perturbation
9			Measuring Representational Robustness of Neural Networks Through Shared Invariances
9	Few Users	Tight and Robust Private Mean Estimation	Tight and Robust Private Mean Estimation with Few Users
13	Differentiable Projective Dynamics and Neural Network Hydrodynamic Models	Fast Aquatic Swimmer Optimization	Fast Aquatic Swimmer Optimization with Differentiable Projective Dynamics and Neural Network Hydrodynamic Models
7			Multi-Task Learning as a Bargaining Game
7	Variational Inference	Infinitely Deep Neural Networks	Variational Inference for Infinitely Deep Neural Networks
4			Stable Conformal Prediction Sets
11	Graph-based Active Reward Learning	Discovering Generalizable Spatial Goal Representations	Discovering Generalizable Spatial Goal Representations via Graph-based Active Reward Learning
7	Sublinear-Time Clustering Oracle	Signed Graphs	Sublinear-Time Clustering Oracle for Signed Graphs
9	Improved Regret	Differentially Private Exploration in Linear MDP	Improved Regret for Differentially Private Exploration in Linear MDP
13	A Framework	Learning to Request Rich and Contextually Useful Information from Humans	A Framework for Learning to Request Rich and Contextually Useful Information from Humans
10			Transformer Neural Processes: Uncertainty-Aware Meta Learning Via Sequence Modeling
6	Probabilistic Attention Keys	Improving Transformers	Improving Transformers with Probabilistic Attention Keys
8			On Transportation of Mini-batches: A Hierarchical Approach
8	Partial Transportation	Improving Mini-batch Optimal Transport	Improving Mini-batch Optimal Transport via Partial Transportation
12	Recurrent Model-Free RL Can Be a Strong Baseline	Many POMDPs	Recurrent Model-Free RL Can Be a Strong Baseline for Many POMDPs
9	Double Fitted Iteration	Optimal Estimation of Policy Gradient	Optimal Estimation of Policy Gradient via Double Fitted Iteration
12	Text-Guided Diffusion Models	Towards Photorealistic Image Generation and Editing	GLIDE: Towards Photorealistic Image Generation and Editing with Text-Guided Diffusion Models
5	Diffusion Models	Adversarial Purification	Diffusion Models for Adversarial Purification
7			The Primacy Bias in Deep Reinforcement Learning
7			Causal Conceptions of Fairness and their Consequences
7			Efficient Test-Time Model Adaptation without Forgetting
5			Generative Trees: Adversarial and Copycat
10			Path-Aware and Structure-Preserving Generation of Synthetically Accessible Molecules
10	Utilizing Expert Features	Contrastive Learning of Time-Series Representations	Utilizing Expert Features for Contrastive Learning of Time-Series Representations
11	Autoregressive Transformers and Inference-time Retrieval	Protein Fitness Prediction	Tranception: Protein Fitness Prediction with Autoregressive Transformers and Inference-time Retrieval
6			Fast Finite Width Neural Tangent Kernel
5			Multicoated Supermasks Enhance Hidden Networks
7			Generalized Leverage Scores: Geometric Interpretation and Applications
12	Practical Almost-Linear-Time Approximation Algorithms	Hybrid and Overlapping Graph Clustering	Practical Almost-Linear-Time Approximation Algorithms for Hybrid and Overlapping Graph Clustering
6	Anticorrelated Noise Injection	Improved Generalization	Anticorrelated Noise Injection for Improved Generalization
9	Scalable Deep Gaussian Markov Random Fields	General Graphs	Scalable Deep Gaussian Markov Random Fields for General Graphs
6	Pretrained Models	Zero-shot AutoML	Zero-shot AutoML with Pretrained Models
8	Language Models in Reinforcement Learning	History Compression	History Compression via Language Models in Reinforcement Learning
11			A Study on the Ramanujan Graph Property of Winning Lottery Tickets
11			On Learning Mixture of Linear Regressions in the Non-Realizable Setting
12	Actor Rectification	Offline Multi-Agent Reinforcement Learning	Plan Better Amid Conservatism: Offline Multi-Agent Reinforcement Learning with Actor Rectification
10	A Unified Weight Initialization Paradigm	Tensorial Convolutional Neural Networks	A Unified Weight Initialization Paradigm for Tensorial Convolutional Neural Networks
9	(Proper) Definition	Robustness and Accuracy Could Be Reconcilable	Robustness and Accuracy Could Be Reconcilable by (Proper) Definition
10			Towards Coherent and Consistent Use of Entities in Narrative Generation
9	Mixed-Integer Programming	Constrained Discrete Black-Box Optimization	Constrained Discrete Black-Box Optimization using Mixed-Integer Programming
8			A Theoretical Comparison of Graph Neural Network Extensions
4			Validating Causal Inference Methods
10	The Unsurprising Effectiveness of Pre-Trained Vision Models	Control	The Unsurprising Effectiveness of Pre-Trained Vision Models for Control
7	Learning Symmetric Embeddings	Equivariant World Models	Learning Symmetric Embeddings for Equivariant World Models
12			Blurs Behave Like Ensembles: Spatial Smoothings to Improve Accuracy, Uncertainty, and Robustness
8	Exact Optimal Accelerated Complexity	Fixed-Point Iterations	Exact Optimal Accelerated Complexity for Fixed-Point Iterations
10	Many Zeros	Kernel Methods for Radial Transformed Compositional Data	Kernel Methods for Radial Transformed Compositional Data with Many Zeros
7	Regret-Based Environment Design	Evolving Curricula	Evolving Curricula with Regret-Based Environment Design
14			Neural Language Models are not Born Equal to Fit Brain Data, but Training Helps
12	applications to nonparametric regression	A new similarity measure for covariate shift	A new similarity measure for covariate shift with applications to nonparametric regression
9	Reward Redistribution	Learning From Few Demonstrations	Align-RUDDER: Learning From Few Demonstrations by Reward Redistribution
12	Integrated Rematerialization and Paging	Training Neural Networks on Tiny Devices	POET: Training Neural Networks on Tiny Devices with Integrated Rematerialization and Paging
12	Imitation Learning	Cutting Plane Selection	Learning to Cut by Looking Ahead: Cutting Plane Selection via Imitation Learning
14			Neural Network Pruning Denoises the Features and Makes Local Connectivity Emerge in Visual Tasks
16	Parallel MLP-Attention Architectures to Capture Local and Global Context	Speech Recognition and Understanding	Branchformer: Parallel MLP-Attention Architectures to Capture Local and Global Context for Speech Recognition and Understanding
9			Pocket2Mol: Efficient Molecular Sampling Based on 3D Protein Pockets
5			Differentiable Top-k Classification Learning
9	Insights	Double Descent	Multi-scale Feature Learning Dynamics: Insights for Double Descent
8	A Differential Entropy Estimator	Training Neural Networks	A Differential Entropy Estimator for Training Neural Networks
6	Partial Model Personalization	Federated Learning	Federated Learning with Partial Model Personalization
16			Deep Networks on Toroids: Removing Symmetries Reveals the Structure of Flat Regions in the Landscape Geometry
5			Geometric Multimodal Contrastive Representation Learning
4			Constrained Offline Policy Optimization
8	Online Self-Supervision	Offline Meta-Reinforcement Learning	Offline Meta-Reinforcement Learning with Online Self-Supervision
8			Debiaser Beware: Pitfalls of Centering Regularized Transport Maps
9	Adaptive Second Order Coresets	Data-efficient Machine Learning	Adaptive Second Order Coresets for Data-efficient Machine Learning
7			On the Practicality of Deterministic Epistemic Uncertainty
6	A Simple Guard	Learned Optimizers	A Simple Guard for Learned Optimizers
8	Hardness and Algorithms	Robust and Sparse Optimization	Hardness and Algorithms for Robust and Sparse Optimization
5			Nonlinear Feature Diffusion on Hypergraphs
11	Simple Injective Flows	Universal Joint Approximation of Manifolds and Densities	Universal Joint Approximation of Manifolds and Densities by Simple Injective Flows
7			The Teaching Dimension of Regularized Kernel Learners
10	Disentangling Speakers	An Improved Self-Supervised Speech Representation	ContentVec: An Improved Self-Supervised Speech Representation by Disentangling Speakers
7	Meta Semantic Regularizer	Interventional Contrastive Learning	Interventional Contrastive Learning with Meta Semantic Regularizer
8	loglog(T) Switching Cost	Sample-Efficient Reinforcement Learning	Sample-Efficient Reinforcement Learning with loglog(T) Switching Cost
10	Latent Structure-Aware Sequential Autoencoder	Generalizing to Evolving Domains	Generalizing to Evolving Domains with Latent Structure-Aware Sequential Autoencoder
7			Graph Neural Architecture Search Under Distribution Shifts
10	Spectral Representation of Robustness Measures	Optimization Under Input Uncertainty	Spectral Representation of Robustness Measures for Optimization Under Input Uncertainty
13	Provable Convergence	Large-scale Stochastic Optimization of NDCG Surrogates for Deep Learning	Large-scale Stochastic Optimization of NDCG Surrogates for Deep Learning with Provable Convergence
9	Contaminated Data	Latent Outlier Exposure for Anomaly Detection	Latent Outlier Exposure for Anomaly Detection with Contaminated Data
12			Contrastive UCB: Provably Efficient Contrastive Self-Supervised Learning in Online Reinforcement Learning
6			Fast and Provable Nonconvex Tensor RPCA
7	Sharpness Aware Minimization	Generalized Federated Learning	Generalized Federated Learning via Sharpness Aware Minimization
5	Particle Transformer	Jet Tagging	Particle Transformer for Jet Tagging
10			Winning the Lottery Ahead of Time: Efficient Early Network Pruning
7	Convergence of Uncertainty Sampling	Active Learning	Convergence of Uncertainty Sampling for Active Learning
15			DeepSpeed-MoE: Advancing Mixture-of-Experts Inference and Training to Power Next-Generation AI Scale
9	Invariant Gradient Variances	Out-of-Distribution Generalization	Fishr: Invariant Gradient Variances for Out-of-Distribution Generalization
9			A Closer Look at Smoothness in Domain Adversarial Training
4			Linear Adversarial Concept Erasure
11			Implicit Regularization in Hierarchical Tensor Factorization and Deep Convolutional Neural Networks
11	One-Pass Algorithms	MAP Inference of Nonsymmetric Determinantal Point Processes	One-Pass Algorithms for MAP Inference of Nonsymmetric Determinantal Point Processes
8			Universality of Winning Tickets: A Renormalization Group Perspective
10			The dynamics of representation learning in shallow, non-linear autoencoders
8	Proximal Exploration	Model-guided Protein Sequence Design	Proximal Exploration for Model-guided Protein Sequence Design
9			Towards Theoretical Analysis of Transformation Complexity of ReLU DNNs
8			Benchmarking and Analyzing Point Cloud Classification under Corruptions
10	A Unified View on PAC-Bayes Bounds	Meta-Learning	A Unified View on PAC-Bayes Bounds for Meta-Learning
16	Three Point Compressors	Communication-Efficient Distributed Training and a Better Theory for Lazy Aggregation	3PC: Three Point Compressors for Communication-Efficient Distributed Training and a Better Theory for Lazy Aggregation
12	Deep Learning	Robust SDE-Based Variational Formulations for Solving Linear PDEs	Robust SDE-Based Variational Formulations for Solving Linear PDEs via Deep Learning
9			Probabilistically Robust Learning: Balancing Average and Worst-case Performance
8	A Lyapunov Framework	Training Neural ODEs	LyaNet: A Lyapunov Framework for Training Neural ODEs
9			Short-Term Plasticity Neurons Learning to Learn and Forget
7	Sparse Implicit Processes	Function-space Inference	Function-space Inference with Sparse Implicit Processes
10			Score Matching Enables Causal Discovery of Nonlinear Additive Noise Models
12	Dual Decomposition of Convex Optimization Layers	Consistent Attention in Medical Images	Dual Decomposition of Convex Optimization Layers for Consistent Attention in Medical Images
9	A Consistent and Efficient Evaluation Strategy	Attribution Methods	A Consistent and Efficient Evaluation Strategy for Attribution Methods
14			Efficiently Learning the Topology and Behavior of a Networked Dynamical System Via Active Queries
7			Learning to Infer Structures of Network Games
7	Constrained Reinforcement Learning	Direct Behavior Specification	Direct Behavior Specification via Constrained Reinforcement Learning
5			Constraint-based graph network simulator
8	Sequential Function-Space Variational Inference	Continual Learning	Continual Learning via Sequential Function-Space Variational Inference
4			Graph-Coupled Oscillator Networks
7	Implicit Neural Representations	Hindering Adversarial Attacks	Hindering Adversarial Attacks with Implicit Neural Representations
7			Exploiting Independent Instruments: Identification and Distribution Generalization
9			FedNL: Making Newton-Type Methods Applicable to Federated Learning
13	Best-of-both World Analyses	Learning from Relative Preferences	Versatile Dueling Bandits: Best-of-both World Analyses for Learning from Relative Preferences
11	Optimal and Efficient Dynamic Regret Algorithms	Non-Stationary Dueling Bandits	Optimal and Efficient Dynamic Regret Algorithms for Non-Stationary Dueling Bandits
11	Analysis and Interpretations of Vision Transformers	Unraveling Attention	Unraveling Attention via Convex Duality: Analysis and Interpretations of Vision Transformers
9	Embeddings	Off-Policy Evaluation for Large Action Spaces	Off-Policy Evaluation for Large Action Spaces via Embeddings
11	Optimal Clipping and Magnitude-aware Differentiation	Improved Quantization-aware Training	Optimal Clipping and Magnitude-aware Differentiation for Improved Quantization-aware Training
13	A Convergence Theory	SVGD in the Population Limit under Talagrand's Inequality T1	A Convergence Theory for SVGD in the Population Limit under Talagrand's Inequality T1
17	drift and outliers	(Fine Tune on New and Similar Samples) to detect anomalies in streams	FITNESS: (Fine Tune on New and Similar Samples) to detect anomalies in streams with drift and outliers
7	The Algebraic Path Problem	Graph Metrics	The Algebraic Path Problem for Graph Metrics
8			LSB: Local Self-Balancing MCMC in Discrete Spaces
9	Post-Training of Feature Extractor	Improving Generalization	PoF: Post-Training of Feature Extractor for Improving Generalization
5			Re-evaluating Word Mover's Distance
7			Understanding Contrastive Learning Requires Incorporating Inductive Biases
10			The Neural Race Reduction: Dynamics of Abstraction in Gated Networks
16			Convergence Rates of Non-Convex Stochastic Gradient Descent Under a Generic Lojasiewicz Condition and Local Smoothness
10	Analytic Kernel Embeddings	An Asymptotic Test for Conditional Independence	An Asymptotic Test for Conditional Independence using Analytic Kernel Embeddings
11	Low Rank Couplings and Costs	Linear-Time Gromov Wasserstein Distances	Linear-Time Gromov Wasserstein Distances using Low Rank Couplings and Costs
6	Streaming Inference	Infinite Feature Models	Streaming Inference for Infinite Feature Models
8	Continuous Recurrent Units	Modeling Irregular Time Series	Modeling Irregular Time Series with Continuous Recurrent Units
15			Structure Preserving Neural Networks: A Case Study in the Entropy Closure of the Boltzmann Equation
14	Decision Region Quantification	Improving Robustness against Real-World and Worst-Case Distribution Shifts	Improving Robustness against Real-World and Worst-Case Distribution Shifts through Decision Region Quantification
5			Symmetric Machine Theory of Mind
10			Data-SUITE: Data-centric identification of in-distribution incongruous examples
11			Continuous-Time Modeling of Counterfactual Outcomes Using Neural Controlled Differential Equations
13			Neural Tangent Kernel Beyond the Infinite-Width Limit: Effects of Depth and Initialization
9	Action-Free Pre-Training from Videos	Reinforcement Learning	Reinforcement Learning with Action-Free Pre-Training from Videos
11	Optimistic Equilibrium Computation	Efficient Model-based Multi-agent Reinforcement Learning	Efficient Model-based Multi-agent Reinforcement Learning via Optimistic Equilibrium Computation
5			Selective Regression under Fairness Criteria
6	Utility Theory	Sequential Decision Making	Utility Theory for Sequential Decision Making
9			Translating Robot Skills: Learning Unsupervised Skill Correspondences Across Robots
10			A State-Distribution Matching Approach to Non-Episodic Reinforcement Learning
12	a Fixed Scaffold	Content Addressable Memory Without Catastrophic Forgetting by Heteroassociation	Content Addressable Memory Without Catastrophic Forgetting by Heteroassociation with a Fixed Scaffold
8			Federated Minimax Optimization: Improved Convergence Analyses and Algorithms
12	Determinantal Point Process Based Neural Network Sampler	Ensemble Reinforcement Learning	DNS: Determinantal Point Process Based Neural Network Sampler for Ensemble Reinforcement Learning
7			Instance Dependent Regret Analysis of Kernelized Bandits
5			Data Augmentation as Feature Manipulation
4			Metric-Fair Active Learning
9			PDO-s3DCNNs: Partial Differential Operator Based Steerable 3D CNNs
10	Explaining Contrastive Learning	Unsupervised Domain Adaptation	Connect, Not Collapse: Explaining Contrastive Learning for Unsupervised Domain Adaptation
11	Dynamic Bound-scaling for Effective NLP Backdoor Defense	Constrained Optimization	Constrained Optimization with Dynamic Bound-scaling for Effective NLP Backdoor Defense
6	Staged Training	Transformer Language Models	Staged Training for Transformer Language Models
8			Deep Network Approximation in Terms of Intrinsic Parameters
8	Gradient-Free Method	Heavily Constrained Nonconvex Optimization	Gradient-Free Method for Heavily Constrained Nonconvex Optimization
6			Global Optimization of K-Center Clustering
11	Pessimistic Q-Learning	Towards Optimal Sample Complexity	Pessimistic Q-Learning for Offline Reinforcement Learning: Towards Optimal Sample Complexity
6	Adversarial Masking	Self-Supervised Learning	Adversarial Masking for Self-Supervised Learning
7			Visual Attention Emerges from Recurrent Sparse Reconstruction
15			A Minimax Learning Approach to Off-Policy Evaluation in Confounded Partially Observable Markov Decision Processes
6	Quadratic Programming	Robust Group Synchronization	Robust Group Synchronization via Quadratic Programming
9	Log-Euclidean Signatures	Intrinsic Distances Between Unaligned Datasets	Log-Euclidean Signatures for Intrinsic Distances Between Unaligned Datasets
5			Scalable Computation of Causal Bounds
8	Progressive Coding	Bit Prioritization in Variational Autoencoders	Bit Prioritization in Variational Autoencoders via Progressive Coding
7	Implicit Path Alignment	Fair Representation Learning	Fair Representation Learning through Implicit Path Alignment
6	Faster Algorithms	Learning Convex Functions	Faster Algorithms for Learning Convex Functions
4			Coin Flipping Neural Networks
6			Reverse Engineering the Neural Tangent Kernel
8			Demystifying the Adversarial Robustness of Random Transformation Defenses
7	Knapsacks	Smoothed Adversarial Linear Contextual Bandits	Smoothed Adversarial Linear Contextual Bandits with Knapsacks
6	Generative Models	Mixup Relabeling	GenLabel: Mixup Relabeling using Generative Models
5	Markov Decision Processes	Communicating	Communicating via Markov Decision Processes
13	The Multivariate Community Hawkes Model	Dependent Relational Events in Continuous-time Networks	The Multivariate Community Hawkes Model for Dependent Relational Events in Continuous-time Networks
10	Disentangling Sources of Risk	Distributional Multi-Agent Reinforcement Learning	Disentangling Sources of Risk for Distributional Multi-Agent Reinforcement Learning
10	Topology-Aware Margin Loss	Class-Imbalanced Node Classification	TAM: Topology-Aware Margin Loss for Class-Imbalanced Node Classification
8	A General Recipe	Likelihood-free Bayesian Optimization	A General Recipe for Likelihood-free Bayesian Optimization
15			Fully-Connected Network on Noncompact Symmetric Space and Ridgelet Transform based on Helgason-Fourier Analysis
10			Saute RL: Almost Surely Safe Reinforcement Learning Using State Augmentation
9	Lightweight Projective Derivative Codes	Compressed Asynchronous Gradient Descent	Lightweight Projective Derivative Codes for Compressed Asynchronous Gradient Descent
10	Denoising Autoencoders	Accelerating Bayesian Optimization for Biological Sequence Design	Accelerating Bayesian Optimization for Biological Sequence Design with Denoising Autoencoders
8	3D Infomax improves GNNs	Molecular Property Prediction	3D Infomax improves GNNs for Molecular Property Prediction
9	Geometric Deep Learning	Drug Binding Structure Prediction	EquiBind: Geometric Deep Learning for Drug Binding Structure Prediction
11			Plug & Play Attacks: Towards Robust and Flexible Model Inversion Attacks
10	a Paraunitary Framework	Scaling-up Diverse Orthogonal Convolutional Networks	Scaling-up Diverse Orthogonal Convolutional Networks by a Paraunitary Framework
6			Divergence-Regularized Multi-Agent Actor-Critic
15	a Scalable Solution	Fast Deep RL in Large Networked Systems	Influence-Augmented Local Simulators: a Scalable Solution for Fast Deep RL in Large Networked Systems
10	Improved StyleGAN-v2 based Inversion	Out-of-Distribution Images	Improved StyleGAN-v2 based Inversion for Out-of-Distribution Images
