len	idea	target	title
8			Emergent Agentic Transformer from Chain of Hindsight Experience
7	Shapley Based Residual Decomposition	Instance Analysis	Shapley Based Residual Decomposition for Instance Analysis
5			Learning Representations without Compositional Assumptions
9	Gradient Splitting	Byzantine-Robust Learning on Heterogeneous Data	Byzantine-Robust Learning on Heterogeneous Data via Gradient Splitting
8	Towards Constituting Mathematical Structures	Learning to Optimize	Towards Constituting Mathematical Structures for Learning to Optimize
9	Latent Diffusion Models	Text-to-Audio Generation	AudioLDM: Text-to-Audio Generation with Latent Diffusion Models
6			Identifiability of Label Noise Transition Matrix
12	A Group Symmetric Stochastic Differential Equation Model	Molecule Multi-modal Pretraining	A Group Symmetric Stochastic Differential Equation Model for Molecule Multi-modal Pretraining
13			Using Perturbation to Improve Goodness-of-Fit Tests based on Kernelized Stein Discrepancy
9	Concept Neurons in Diffusion Models	Customized Generation	Cones: Concept Neurons in Diffusion Models for Customized Generation
8	Opponent-Limited Online Search	Imperfect Information Games	Opponent-Limited Online Search for Imperfect Information Games
11	Benign Off-policy Data	Towards Robust and Safe Reinforcement Learning	Towards Robust and Safe Reinforcement Learning with Benign Off-policy Data
8	Constrained Decision Transformer	Offline Safe Reinforcement Learning	Constrained Decision Transformer for Offline Safe Reinforcement Learning
10	Understanding and Defending Patched-based Adversarial Attacks	Vision Transformer	Understanding and Defending Patched-based Adversarial Attacks for Vision Transformer
12	Non-Uniform Data	A General Framework for Learning Parametric PDEs	NUNO: A General Framework for Learning Parametric PDEs with Non-Uniform Data
9	Learning to Compose Programs	Hierarchical Programmatic Reinforcement Learning	Hierarchical Programmatic Reinforcement Learning via Learning to Compose Programs
9	Self-normalization	Online Local Differential Private Quantile Inference	Online Local Differential Private Quantile Inference via Self-normalization
6	Generative Flow Networks	Dropout	GFlowOut: Dropout with Generative Flow Networks
8	A Framework	Fragmented Data Valuation	2D-Shapley: A Framework for Fragmented Data Valuation
9	Causal Structure Learning	Latent Intervened Non-stationary Data	Causal Structure Learning for Latent Intervened Non-stationary Data
7			Structural Re-weighting Improves Graph Domain Adaptation
7			Dink-Net: Neural Clustering on Large Graphs
8	Oscillation-free Quantization	Low-bit Vision Transformers	Oscillation-free Quantization for Low-bit Vision Transformers
12			Understanding the Distillation Process from Deep Generative Models to Tractable Probabilistic Circuits
13	Averaged Method of Multipliers	Bi-Level Optimization without Lower-Level Strong Convexity	Averaged Method of Multipliers for Bi-Level Optimization without Lower-Level Strong Convexity
4			Graph Switching Dynamical Systems
7			High Probability Convergence of Stochastic Gradient Methods
10	Optimizing the Model Schedule	Diffusion Probabilistic Models	OMS-DPM: Optimizing the Model Schedule for Diffusion Probabilistic Models
15			Lazy Agents: A New Perspective on Solving Sparse Reward Problem in Multi-agent Reinforcement Learning
10	Randomized Sparse Computations	Accelerate Graph Neural Networks Training	RSC: Accelerate Graph Neural Networks Training via Randomized Sparse Computations
11	Algorithms	bounding contribution for histogram estimation under user-level privacy	Algorithms for bounding contribution for histogram estimation under user-level privacy
11			Simple Embodied Language Learning as a Byproduct of Meta-Reinforcement Learning
7	Genetic Algorithms	Generating Private Synthetic Data	Generating Private Synthetic Data with Genetic Algorithms
11	In-Context Learning for Retrosynthetic Planning	Molecule Representation Fusion	FusionRetro: Molecule Representation Fusion via In-Context Learning for Retrosynthetic Planning
6			I2SB: Image-to-Image Schrödinger Bridge
15	function approximation benefit from general coverage conditions? 22063-22091	What can online reinforcement learning	What can online reinforcement learning with function approximation benefit from general coverage conditions? 22063-22091
11	Translator Networks	0-Shot Plug-and-Play Conditional Generation	TR0N: Translator Networks for 0-Shot Plug-and-Play Conditional Generation
6	Parametric Function Approximation	Global Optimization	Global Optimization with Parametric Function Approximation
10	Contextual Sparsity	Efficient LLMs at Inference Time	Deja Vu: Contextual Sparsity for Efficient LLMs at Inference Time
6	Irreversible Ownership Verification	Trapdoor Normalization	Trapdoor Normalization with Irreversible Ownership Verification
12	Implicit Bias Matters	Language Models	Same Pre-training Loss, Better Downstream: Implicit Bias Matters for Language Models
4			Taxonomy-Structured Domain Adaptation
3			Dropout Reduces Underfitting
9	Revisiting Pseudo-Label	Single-Positive Multi-Label Learning	Revisiting Pseudo-Label for Single-Positive Multi-Label Learning
6	Dual Value Networks	Retrosynthetic Planning	Retrosynthetic Planning with Dual Value Networks
8	Adversarial and Static Constraints	Online Nonstochastic Control	Online Nonstochastic Control with Adversarial and Static Constraints
5	Optimization	Amortized Inverse Problems	Optimization for Amortized Inverse Problems
8			Active Policy Improvement from Multiple Black-box Oracles
18	A Novel Sampler	Output Distribution of Neural Networks over the Input Space	Gradient-based Wang-Landau Algorithm: A Novel Sampler for Output Distribution of Neural Networks over the Input Space
8			VectorMapNet: End-to-end Vectorized HD Map Learning
13	The Blessing of Information Sharing	Partially Observable Multi-agent RL	Partially Observable Multi-agent RL with (Quasi-)Efficiency: The Blessing of Information Sharing
12			Prometheus: Taming Sample and Communication Complexities in Constrained Decentralized Stochastic Bilevel Learning
9	Leveraging Deep Learning and Degeneracy	Subgraph Matching	D2Match: Leveraging Deep Learning and Degeneracy for Subgraph Matching
9	Compression	Countering Perturbative Availability Poisons	Image Shortcut Squeezing: Countering Perturbative Availability Poisons with Compression
10			Which Invariance Should We Transfer? A Causal Minimax Learning Approach
8	Diffusion Inpainting	Unsupervised Out-of-Distribution Detection	Unsupervised Out-of-Distribution Detection with Diffusion Inpainting
11	Neural Attention Additive Model	Interpretable Multi-Agent Q-Learning	NA2Q: Neural Attention Additive Model for Interpretable Multi-Agent Q-Learning
7	Probabilistically Triggered Arms	Contextual Combinatorial Bandits	Contextual Combinatorial Bandits with Probabilistically Triggered Arms
10	Flipping Coins to Estimate Pseudocounts	Exploration in Reinforcement Learning	Flipping Coins to Estimate Pseudocounts for Exploration in Reinforcement Learning
10	Opposing Symmetries	Improving Diversity and Generalization	Multi-Symmetry Ensembles: Improving Diversity and Generalization via Opposing Symmetries
11	Designing Data and Methods	Effective Instruction Tuning	The Flan Collection: Designing Data and Methods for Effective Instruction Tuning
6	Convexified Implicit Gradients	Dataset Distillation	Dataset Distillation with Convexified Implicit Gradients
3			Reflected Diffusion Models
19			Never mind the metrics - what about the uncertainty? Visualising binary confusion matrix metric distributions to put performance in perspective
7	Coupled Decision-Dependent Distributions	Bilevel Optimization	Bilevel Optimization with Coupled Decision-Dependent Distributions
17			Two-Scale Gradient Descent Ascent Dynamics Finds Mixed Nash Equilibria of Continuous Games: A Mean-Field Perspective
11	Precondition	Learning N	STEP: Learning N: M Structured Sparsity Masks from Scratch with Precondition
13	Contrastive Energy Prediction	Exact Energy-Guided Diffusion Sampling in Offline Reinforcement Learning	Contrastive Energy Prediction for Exact Energy-Guided Diffusion Sampling in Offline Reinforcement Learning
10			Exploring the Limits of Model-Targeted Indiscriminate Data Poisoning Attacks
9			QAS-Bench: Rethinking Quantum Architecture Search and A Benchmark
7			Learning Dense Correspondences between Photos and Sketches
3			Adversarial Cheap Talk
7	Federated Conformal Predictors	Distributed Uncertainty Quantification	Federated Conformal Predictors for Distributed Uncertainty Quantification
3			Mechanistic Mode Connectivity
12	Synergy Functions	A Unifying Framework to the Analysis of Interaction Methods	A Unifying Framework to the Analysis of Interaction Methods using Synergy Functions
11	Learnable Centers for Open-Vocabulary Semantic Segmentation	Patch Aggregation	SegCLIP: Patch Aggregation with Learnable Centers for Open-Vocabulary Semantic Segmentation
8	Mean-Reverting Stochastic Differential Equations	Image Restoration	Image Restoration with Mean-Reverting Stochastic Differential Equations
7	Dimensionality Reduction	General KDE Mode Finding	Dimensionality Reduction for General KDE Mode Finding
4			Iterative Approximate Cross-Validation
8			A Closer Look at Few-shot Classification Again
9			HOPE: High-order Graph ODE For Modeling Interacting Dynamics
7	Brownian Motion Controller	Stabilizing GANs' Training	Stabilizing GANs' Training with Brownian Motion Controller
8	Conditional Diffusion Models	Learning to Overfit	OCD: Learning to Overfit with Conditional Diffusion Models
10			DiscoBAX: Discovery of optimal intervention sets in genomic experiment design
5			Understanding Plasticity in Neural Networks
8	Advice on Time-Varying Demands	Bandits	Bandits with Knapsacks: Advice on Time-Varying Demands
14	Pairwise Ranking Losses of Click-Through Rates Prediction	Welfare Maximization in Ad Auctions	Pairwise Ranking Losses of Click-Through Rates Prediction for Welfare Maximization in Ad Auctions
10	Which Tricks are Important	Learning to Rank? 23264-23278	Which Tricks are Important for Learning to Rank? 23264-23278
11	Learning Neural Constitutive Laws from Motion Observations	Generalizable PDE Dynamics	Learning Neural Constitutive Laws from Motion Observations for Generalizable PDE Dynamics
9	Language-Image Representations and Rewards	Robotic Control	LIV: Language-Image Representations and Rewards for Robotic Control
8			Graph Inductive Biases in Transformers without Message Passing
14	Noise to Noise Mapping	Learning Signed Distance Functions from Noisy 3D Point Clouds	Learning Signed Distance Functions from Noisy 3D Point Clouds via Noise to Noise Mapping
6			Learning Intuitive Policies Using Action Features
17	Conversion of Spurious Solutions to Strict Saddle Points	Over-parametrization	Over-parametrization via Lifting for Low-rank Matrix Sensing: Conversion of Spurious Solutions to Strict Saddle Points
5	Buying Information	Stochastic Optimization	Buying Information for Stochastic Optimization
3			Generated Graph Detection
3			Calibrating Multimodal Learning
7			AutoCoreset: An Automatic Practical Coreset Construction Framework
10			Learning GFlowNets From Partial Episodes For Improved Convergence And Stability
6	Heterogeneous Predictors	Applied Online Algorithms	Applied Online Algorithms with Heterogeneous Predictors
11	Self-Supervised Contrastive Spatial Pre-Training	Geospatial-Visual Representations	CSP: Self-Supervised Contrastive Spatial Pre-Training for Geospatial-Visual Representations
8	Vertical Federated Graph Neural Network	Recommender System	Vertical Federated Graph Neural Network for Recommender System
8			Can Neural Network Memorization Be Localized? 23536-23557
7	Prior Information	Fundamental Tradeoffs in Learning	Fundamental Tradeoffs in Learning with Prior Information
6	Unknown Graph	Additive Causal Bandits	Additive Causal Bandits with Unknown Graph
9	Repeated Exposure Optimality	Overcoming Intractability	Weighted Tallying Bandits: Overcoming Intractability via Repeated Exposure Optimality
9			A Kernel-Based View of Language Model Fine-Tuning
3			Performative Reinforcement Learning
9			Differential Privacy has Bounded Impact on Fairness in Classification
14			Random Classification Noise does not defeat All Convex Potential Boosters Irrespective of Model Choice
8	H-Consistency Bounds	Pairwise Misranking Loss Surrogates	H-Consistency Bounds for Pairwise Misranking Loss Surrogates
8			Cross-Entropy Loss Functions: Theoretical Analysis and Applications
8	Supported Trust Region Optimization	Offline Reinforcement Learning	Supported Trust Region Optimization for Offline Reinforcement Learning
4	Equivariance	Robust Perception	Robust Perception through Equivariance
9			Reliable Measures of Spread in High Dimensional Latent Spaces
11			SRATTA: Sample Re-ATTribution Attack of Secure Aggregation in Federated Learning
10			Neuro-Symbolic Continual Learning: Knowledge, Reasoning Shortcuts and Concept Rehearsal
6			Evaluating Unsupervised Denoising Requires Unsupervised Metrics
10			Regions of Reliability in the Evaluation of Multivariate Probabilistic Forecasts
5			Analyzing Diffusion as Serial Reproduction
9	Convergence Guarantees	Quantized Distributed Training of Large Models	Quantized Distributed Training of Large Models with Convergence Guarantees
11	Efficient Transformed Gaussian Processes	Non-Stationary Dependent Multi-class Classification	Efficient Transformed Gaussian Processes for Non-Stationary Dependent Multi-class Classification
5			Computational Asymmetries in Robust Classification
10			Neural Network Approximations of PDEs Beyond Linearity: A Representational Perspective
6	Generative Pretraining	Black-Box Optimization	Generative Pretraining for Black-Box Optimization
10	Improved Policy Evaluation	Randomized Trials of Algorithmic Resource Allocation	Improved Policy Evaluation for Randomized Trials of Algorithmic Resource Allocation
9			Multi-Fidelity Covariance Estimation in the Log-Euclidean Geometry
7			Communication-Constrained Bandits under Additive Gaussian Noise
6			Nonparametric Density Estimation under Distribution Drift
8	PAC-Bayesian Generalization Bounds	Adversarial Generative Models	PAC-Bayesian Generalization Bounds for Adversarial Generative Models
9			Robustness in Multimodal Learning under Train-Test Modality Mismatch
12	A Model-free Closeness-of-influence Test	Features in Supervised Learning	A Model-free Closeness-of-influence Test for Features in Supervised Learning
5	Stochastic Gradient Succeeds	Bandits	Stochastic Gradient Succeeds for Bandits
6	Normalizing Flows	Interventional Density Estimation	Normalizing Flows for Interventional Density Estimation
8	Reprogramming Pretrained Language Models	Antibody Sequence Infilling	Reprogramming Pretrained Language Models for Antibody Sequence Infilling
2			Superhuman Fairness
9	A Model-Based Method	Minimizing CVaR and Beyond	A Model-Based Method for Minimizing CVaR and Beyond
13	Tuning Language Models as Training Data Generators	Augmentation-Enhanced Few-Shot Learning	Tuning Language Models as Training Data Generators for Augmentation-Enhanced Few-Shot Learning
7			On Preemption and Learning in Stochastic Scheduling
3			Quantile Credit Assignment
14			Is Consensus Acceleration Possible in Decentralized Optimization over Slowly Time-Varying Networks? 24532-24554
7			Towards Theoretical Understanding of Inverse Reinforcement Learning
8	Optimized Action Decoding	Quantum Policy Gradient Algorithm	Quantum Policy Gradient Algorithm with Optimized Action Decoding
9	Large Scale Online Learning	Training Deep Surrogate Models	Training Deep Surrogate Models with Large Scale Online Learning
9			MANSA: Learning Fast and Slow in Multi-Agent Systems
16	An Efficient and Optimal Approach to Rich-Observation RL	Representation Learning	Representation Learning with Multi-Step Inverse Kinematics: An Efficient and Optimal Approach to Rich-Observation RL
14	a Non-Convex Stochastic Objective Function	Single Point-Based Distributed Zeroth-Order Optimization	Single Point-Based Distributed Zeroth-Order Optimization with a Non-Convex Stochastic Objective Function
8	Capturing Local Invariances	Learning Instance-Specific Augmentations	Learning Instance-Specific Augmentations by Capturing Local Invariances
9			Path Neural Networks: Expressive and Accurate Graph Neural Networks
13	evolution, plasticity and meta-meta-learning	Learning to acquire novel cognitive tasks	Learning to acquire novel cognitive tasks with evolution, plasticity and meta-meta-learning
5			Generative Decoding of Visual Stimuli
11			Cooperative Multi-Agent Reinforcement Learning: Asynchronous Communication and Linear Function Approximation
5			Directed Chain Generative Adversarial Networks
8			An Information-Theoretic Analysis of Nonstationary Bandit Learning
11			On the Convergence of Gradient Flow on Multi-layer Linear Models
8			Optimal Sets and Solution Paths of ReLU Networks
7			The Numerical Stability of Hyperbolic Representation Learning
10	Probability Curvature	Zero-Shot Machine-Generated Text Detection	DetectGPT: Zero-Shot Machine-Generated Text Detection using Probability Curvature
4			Diffusion Based Representation Learning
5			Disentangled Multiplex Graph Representation Learning
11	A Unified Audio-Visual Learning Framework	Localization, Separation, and Recognition	A Unified Audio-Visual Learning Framework for Localization, Separation, and Recognition
9	a Continuous Sparsity Viewpoint	Pruning	Pruning via Sparsity-indexed ODE: a Continuous Sparsity Viewpoint
9	Cross-Model Alignment	Text-To-Concept (and Back)	Text-To-Concept (and Back) via Cross-Model Alignment
11			A Fast, Well-Founded Approximation to the Empirical Neural Tangent Kernel
9	Large Learning Rates	Special Properties of Gradient Descent	Special Properties of Gradient Descent with Large Learning Rates
8	Neural Inverse Operators	Solving PDE Inverse Problems	Neural Inverse Operators for Solving PDE Inverse Problems
7	trained neural networks	Input uncertainty propagation	Input uncertainty propagation through trained neural networks
7	Latent Variable Estimation	Compressing Tabular Data	Compressing Tabular Data via Latent Variable Estimation
8	An SDE	Theory and Insights	An SDE for Modeling SAM: Theory and Insights
10			Learning Deductive Reasoning from Synthetic Corpus based on Formal Logic
3			WL meet VC
14	Optimistic Ascent-Descent for Last-Iterate Convergence in Constrained MDPs	Reinforcement Learning	ReLOAD: Reinforcement Learning with Optimistic Ascent-Descent for Last-Iterate Convergence in Constrained MDPs
6	Regularized Dynamic Programming	Optimistic Planning	Optimistic Planning by Regularized Dynamic Programming
11			Neural signature kernels as infinite-width-depth-limits of controlled ResNets
12	Implicit Local Likelihood Models	Improving Statistical Fidelity for Neural Image Compression	Improving Statistical Fidelity for Neural Image Compression with Implicit Local Likelihood Models
7	In-Context Learning	Bayesian Optimization	PFNs4BO: In-Context Learning for Bayesian Optimization
10	PINNs via Energy Natural Gradient Descent	Achieving High Accuracy	Achieving High Accuracy with PINNs via Energy Natural Gradient Descent
8			Uncertain Evidence in Probabilistic Models and Stochastic Simulators
15	Denoising Diffusion Restoration	A Partially Collapsed Gibbs Sampler for Solving Blind Inverse Problems	GibbsDDRM: A Partially Collapsed Gibbs Sampler for Solving Blind Inverse Problems with Denoising Diffusion Restoration
11	Gradient Differences for Nonconvex Distributed Learning	Differential Private Optimization	DIFF2: Differential Private Optimization via Gradient Differences for Nonconvex Distributed Learning
10	graph neural networks	Efficiently predicting high resolution mass spectra	Efficiently predicting high resolution mass spectra with graph neural networks
3			Dynamical Linear Bandits
4			Representation-Driven Reinforcement Learning
6			DADAO: Decoupled Accelerated Decentralized Asynchronous Optimization
8	Low Rank Rewards	Multi-User Reinforcement Learning	Multi-User Reinforcement Learning with Low Rank Rewards
7			Statistical Foundations of Prior-Data Fitted Networks
12			Do Machine Learning Models Learn Statistical Rules Inferred from Data? 25677-25693
12	Contrastive Estimation	Modality-free Sequential Disentanglement	Sample and Predict Your Latent: Modality-free Sequential Disentanglement via Contrastive Estimation
9			Effectively Using Public Data in Privacy Preserving Machine Learning
6			Counterfactual Identifiability of Bijective Causal Models
8			Discovering Object-Centric Generalized Value Functions From Pixels
5			On Many-Actions Policy Gradient
8	Equivariant Architectures	Learning in Deep Weight Spaces	Equivariant Architectures for Learning in Deep Weight Spaces
9	Intelligent Information Aggregation	Scalable Multi-Agent Reinforcement Learning	Scalable Multi-Agent Reinforcement Learning through Intelligent Information Aggregation
9			Geometric Autoencoders - What You See is What You Decode
7			Action Matching: Learning Stochastic Dynamics from Samples
17	Exact Validity via de Finetti's Theorem for Markov Chains	Extending Conformal Prediction to Hidden Markov Models	Extending Conformal Prediction to Hidden Markov Models with Exact Validity via de Finetti's Theorem for Markov Chains
8	A foundation model	weather and climate	ClimaX: A foundation model for weather and climate
9	No-Regret Reduction	Provable Reset-free Reinforcement Learning	Provable Reset-free Reinforcement Learning by No-Regret Reduction
10			Revisiting Over-smoothing and Over-squashing Using Ollivier-Ricci Curvature
11	A Geometric Regularization Approach	Deep Clustering	Deep Clustering with Incomplete Noisy Pairwise Annotations: A Geometric Regularization Approach
12	Self-Attention Amortized Distributional Projection Optimization	Sliced Wasserstein Point-Cloud Reconstruction	Self-Attention Amortized Distributional Projection Optimization for Sliced Wasserstein Point-Cloud Reconstruction
10			Building Neural Networks on Matrix Manifolds: A Gyrovector Space Approach
9			Simple Disentanglement of Style and Content in Visual Representations
10	Diffusion Model as Conditional Planner	Offline Meta-RL	MetaDiffuser: Diffusion Model as Conditional Planner for Offline Meta-RL
10	Execution	Learning to Verify Language-to-Code Generation	LEVER: Learning to Verify Language-to-Code Generation with Execution
9	Off-Diagonal Information	Continual Vision-Language Representation Learning	Continual Vision-Language Representation Learning with Off-Diagonal Information
7	Latent Fingerprints	Attributing Image Generative Models	Attributing Image Generative Models using Latent Fingerprints
16	Bandit Feedback	A Framework for Adapting Offline Algorithms to Solve Combinatorial Multi-Armed Bandit Problems	A Framework for Adapting Offline Algorithms to Solve Combinatorial Multi-Armed Bandit Problems with Bandit Feedback
10			SinFusion: Training Diffusion Models on a Single Image or Video
13	Efficient Sparse Backpropagation	Faster Training of Neural Networks at the Edge	SparseProp: Efficient Sparse Backpropagation for Faster Training of Neural Networks at the Edge
6	Random Network Distillation	Anti-Exploration	Anti-Exploration by Random Network Distillation
8			Input Perturbation Reduces Exposure Bias in Diffusion Models
12	Primal and Dual Analysis of Entropic Fictitious Play	Finite-sum Problems	Primal and Dual Analysis of Entropic Fictitious Play for Finite-sum Problems
5			The Statistical Scope of Multicalibration
15	Language Guided World Modelling	Embodied Decision Making	Do Embodied Agents Dream of Pixelated Sheep: Embodied Decision Making using Language Guided World Modelling
7	Unlabeled Data	Gradient-Free Structured Pruning	Gradient-Free Structured Pruning with Unlabeled Data
9	Hierarchical Label Sets	Zero-Shot Image Classification	CHiLS: Zero-Shot Image Classification with Hierarchical Label Sets
12	Quantized Gradients of Activation Functions	Memory Footprint Reduction	Few-bit Backward: Quantized Gradients of Activation Functions for Memory Footprint Reduction
8	Epistemic-Risk-Seeking Policy Optimization	Efficient Exploration	Efficient Exploration via Epistemic-Risk-Seeking Policy Optimization
9	Provable Benefit of Mixup	Finding Optimal Decision Boundaries	Provable Benefit of Mixup for Finding Optimal Decision Boundaries
10			Shedding a PAC-Bayesian Light on Adaptive Sliced-Wasserstein Distances
15	Reasons	Robustness, Consistency and Perceptual Quality	Reasons for the Superiority of Stochastic Estimators over Deterministic Ones: Robustness, Consistency and Perceptual Quality
8			On the Within-Group Fairness of Screening Classifiers
7			Diffusion Models are Minimax Optimal Distribution Estimators
11			How Many Perturbations Break This Model? Evaluating Robustness Beyond Adversarial Accuracy
12			B-Learner: Quasi-Oracle Bounds on Heterogeneous Causal Effects Under Hidden Confounding
7			Measuring the Impact of Programming Language Distribution
10			When does Privileged information Explain Away Label Noise? 26646-26669
7	Resurrecting Recurrent Neural Networks	Long Sequences	Resurrecting Recurrent Neural Networks for Long Sequences
9			Improving Adversarial Robustness Through the Contrastive-Guided Diffusion Process
8			On the Role of Attention in Prompt-tuning
12	General Function Approximation	Revisiting the Linear-Programming Framework for Offline RL	Revisiting the Linear-Programming Framework for Offline RL with General Function Approximation
7	Iterative Refinement	Extrapolative Controlled Sequence Generation	Extrapolative Controlled Sequence Generation via Iterative Refinement
15			Locally Regularized Neural Differential Equations: Some Black Boxes were meant to remain closed! 26809-26819
10	Non-standard Wavelets	Controlled Differential Equations on Long Sequences	Controlled Differential Equations on Long Sequences via Non-standard Wavelets
18			Do the Rewards Justify the Means? Measuring Trade-Offs Between Rewards and Ethical Behavior in the Machiavelli Benchmark
8	Reconstructing Structure	Graph-agnostic Clustering	Beyond Homophily: Reconstructing Structure for Graph-agnostic Clustering
10	Local Credit and Incomplete Trajectories	Better Training of GFlowNets	Better Training of GFlowNets with Local Credit and Incomplete Trajectories
14	A Hybrid Quantum-Classical Approach based on the Hadamard Transform	the Convolutional Layer	A Hybrid Quantum-Classical Approach based on the Hadamard Transform for the Convolutional Layer
14			Semi Bandit dynamics in Congestion Games: Convergence to Nash Equilibrium and No-Regret Guarantees
7			Flash: Concept Drift Adaptation in Federated Learning
11			Learn to Accumulate Evidence from All Training Samples: Theory and Practice
7			Secure Federated Correlation Test and Entropy Estimation
9			Task-Specific Skill Localization in Fine-tuned Language Models
12	Amalgamation	Kernel Sufficient Dimension Reduction and Variable Selection for Compositional Data	Kernel Sufficient Dimension Reduction and Variable Selection for Compositional Data via Amalgamation
8	Hyperbolic Representation for Spatial Propagation	Learning Affinity	Learning Affinity with Hyperbolic Representation for Spatial Propagation
6			TRAK: Attributing Model Behavior at Scale
10			Test-Time Style Shifting: Handling Arbitrary Styles in Domain Generalization
7			Towards Understanding Ensemble Distillation in Federated Learning
11	Constrained Flows	Learning Controllable Degradation for Real-World Super-Resolution	Learning Controllable Degradation for Real-World Super-Resolution via Constrained Flows
5			Differentially Private Sharpness-Aware Training
5			Controllability-Aware Unsupervised Skill Discovery
8	Predictable MDP Abstraction	Unsupervised Model-Based RL	Predictable MDP Abstraction for Unsupervised Model-Based RL
8	Neural Stochastic Differential Games	Time-series Analysis	Neural Stochastic Differential Games for Time-series Analysis
10			Accelerated Infeasibility Detection of Constrained Optimization and Fixed-Point Iterations
10	Scalable Composite Policy Gradient Estimators	Model-based Reinforcement Learning	Model-based Reinforcement Learning with Scalable Composite Policy Gradient Estimators
5	Invariant Representations	PAC Generalization	PAC Generalization via Invariant Representations
13			Stochastic Gradient Descent-Induced Drift of Representation in a Two-Layer Neural Network
9	Reducing SO(3) Convolutions to SO(2)	Efficient Equivariant GNNs	Reducing SO(3) Convolutions to SO(2) for Efficient Equivariant GNNs
6			Federated Online and Bandit Convex Optimization
5			Brauer's Group Equivariant Neural Networks
8			How Jellyfish Characterise Alternating Group Equivariant Neural Networks
10			Can Large Language Models Reason about Program Invariants? 27496-27520
6			Dynamics-inspired Neuromorphic Visual Representation Learning
10	Rotated Balanced Representation	Long-Tailed Learning	Feature Directions Matter: Long-Tailed Learning via Rotated Balanced Representation
3			Fair Neighbor Embedding
9			The Ideal Continual Learner: An Agent That Never Forgets
12			MolDiff: Addressing the Atom-Bond Inconsistency Problem in 3D Molecule Diffusion Generation
14	A Human-in-the-Loop Framework	Test-Time Policy Adaptation	Diagnosis, Feedback, Adaptation: A Human-in-the-Loop Framework for Test-Time Policy Adaptation
12			Learning Hidden Markov Models When the Locations of Missing Observations are Unknown
9			Estimating the Contamination Factor's Distribution in Unsupervised Anomaly Detection
18			Are Gaussian Data All You Need? The Extents and Limits of Universality in High-Dimensional Generalized Linear Estimation
9	S-Lipschitzness	A General Certification Theory	Certifying Ensembles: A General Certification Theory with S-Lipschitzness
11	The Power of Learned Locally Linear Models	Nonlinear Policy Optimization	The Power of Learned Locally Linear Models for Nonlinear Policy Optimization
11	A Scalable Frank-Wolfe-Based Algorithm	the Max-Cut SDP	A Scalable Frank-Wolfe-Based Algorithm for the Max-Cut SDP
12	Attention-Based Recurrence	Multi-Agent Reinforcement Learning under Stochastic Partial Observability	Attention-Based Recurrence for Multi-Agent Reinforcement Learning under Stochastic Partial Observability
9			HyperTuning: Toward Adapting Large Language Models without Back-propagation
15			Linear CNNs Discover the Statistical Structure of the Dataset Using Only the Most Dominant Frequencies
9	Conformal Prediction	Federated Uncertainty Quantification Under Label Shift	Conformal Prediction for Federated Uncertainty Quantification Under Label Shift
12	Sparse Data	Symbolic Differential Operator Discovery	Universal Physics-Informed Neural Networks: Symbolic Differential Operator Discovery with Sparse Data
4			Sequential Kernelized Independence Testing
7			Truncating Trajectories in Monte Carlo Reinforcement Learning
7			Hyena Hierarchy: Towards Larger Convolutional Language Models
8			Spurious Valleys and Clustering Behavior of Neural Networks
8	Minibatch Couplings	Straightening Flows	Multisample Flow Matching: Straightening Flows with Minibatch Couplings
11			Minimax estimation of discontinuous optimal transport maps: The semi-discrete case
7	Slot-Centric Models	Test-time Adaptation	Test-time Adaptation with Slot-Centric Models
14			JAWS-X: Addressing Efficiency Bottlenecks of Conformal Prediction Under Standard and Feedback Covariate Shift
6	Equivariant Polynomials	Graph Neural Networks	Equivariant Polynomials for Graph Neural Networks
11	Contrastive 3D Representation Learning Guided by Generative Pretraining	Contrast	Contrast with Reconstruct: Contrastive 3D Representation Learning Guided by Generative Pretraining
8			An Effective Meaningful Way to Evaluate Survival Models
12	a Hierarchical Diffusion Model	Molecule Generation in 3D	Coarse-to-Fine: a Hierarchical Diffusion Model for Molecule Generation in 3D
6	Fair Incentives	Collaborative Causal Inference	Collaborative Causal Inference with Fair Incentives
13	A Fusion Framework of Refinement and Disambiguation	Unreliable Partial Label Learning	FREDIS: A Fusion Framework of Refinement and Disambiguation for Unreliable Partial Label Learning
6			Nugget: Neural Agglomerative Embeddings of Text
6			BiBench: Benchmarking and Analyzing Network Binarization
14	Automatic Temperature Individualization	Contrastive Self-supervised Learning	Not All Semantics are Created Equal: Contrastive Self-supervised Learning with Automatic Temperature Individualization
17			Shortest Edit Path Crossover: A Theory-driven Solution to the Permutation Problem in Evolutionary Neural Architecture Search
9	Automatic Feature Reweighting	Simple and Fast Group Robustness	Simple and Fast Group Robustness by Automatic Feature Reweighting
6			DRCFS: Doubly Robust Causal Feature Selection
8	Large-Scale Weak Supervision	Robust Speech Recognition	Robust Speech Recognition via Large-Scale Weak Supervision
11			Shiftable Context: Addressing Training-Inference Context Mismatch in Simultaneous Speech Translation
10	Sequential Multi-Dimensional Self-Supervised Learning	Clinical Time Series	Sequential Multi-Dimensional Self-Supervised Learning for Clinical Time Series
13			Recovery Bounds on Class-Based Optimal Transport: A Sum-of-Norms Regularization Framework
10	General Loss Functions	Algorithmic Stability of Heavy-Tailed SGD	Algorithmic Stability of Heavy-Tailed SGD with General Loss Functions
8			Mastering the Unsupervised Reinforcement Learning Benchmark from Pixels
