len	idea	target	title
13	Hard and Conjugate Pseudo-labels for Test-Time Adaptation.	Towards Understanding GD	Towards Understanding GD with Hard and Conjugate Pseudo-labels for Test-Time Adaptation.
9	Nonparametric Variational Information Bottleneck.	A VAE for Transformers	A VAE for Transformers with Nonparametric Variational Information Bottleneck.
6			On The Specialization of Neural Modules.
9			HomoDistil: Homotopic Task-Agnostic Distillation of Pre-trained Transformers.
11			Using Both Demonstrations and Language Instructions to Efficiently Learn Robotic Tasks.
9	Learned and Expert Features.	Controllable Music Generation	FIGARO: Controllable Music Generation using Learned and Expert Features.
8			Language models are multilingual chain-of-thought reasoners.
4			Recitation-Augmented Language Models.
10	Cheap-Weak and Expensive-Strong Signals.	Correlation Clustering	KwikBucks: Correlation Clustering with Cheap-Weak and Expensive-Strong Signals.
5	Language Models.	Reward Design	Reward Design with Language Models.
8			Calibrating the Rigged Lottery: Making All Tickets Reliable.
13	A Statistical Framework	Theory, Algorithms, and Privacy.	A Statistical Framework for Personalized Federated Learning and Estimation: Theory, Algorithms, and Privacy.
7			Subsampling in Large Graphs Using Ricci Curvature.
10	Conservative Bayesian Model-Based Value Expansion	Offline Policy Optimization.	Conservative Bayesian Model-Based Value Expansion for Offline Policy Optimization.
9	Implicit Differentiation.	Scaling up and Stabilizing Differentiable Planning	Scaling up and Stabilizing Differentiable Planning with Implicit Differentiation.
7			Score-based Continuous-time Discrete Diffusion Models.
6			Decision Transformer under Random Frame Dropping.
5	Preferences.	Adversarial Imitation Learning	Adversarial Imitation Learning with Preferences.
16	Lipschitz Regularized Value Function.	Is Model Ensemble Necessary? Model-based RL via a Single Model	Is Model Ensemble Necessary? Model-based RL via a Single Model with Lipschitz Regularized Value Function.
12	Random Graph Generation.	Synthetic Data Generation of Many-to-Many Datasets	Synthetic Data Generation of Many-to-Many Datasets via Random Graph Generation.
10	Overparameterized Recurrent Neural Nets.	Learning Low Dimensional State Spaces	Learning Low Dimensional State Spaces with Overparameterized Recurrent Neural Nets.
11			Images as Weight Matrices: Sequential Image Generation Through Synaptic Learning Rules.
10			Why (and When) does Local SGD Generalize Better than SGD?
5			Function-space regularized Rényi divergences.
8	Analogy-Forming Transformers	Few-Shot 3D Parsing.	Analogy-Forming Transformers for Few-Shot 3D Parsing.
13			Fake It Until You Make It : Towards Accurate Near-Distribution Novelty Detection.
10	Algorithm and System Co-design.	Adaptive Super-Resolution	DySR: Adaptive Super-Resolution via Algorithm and System Co-design.
8	Steerable Convolutions.	Integrating Symmetry into Differentiable Planning	Integrating Symmetry into Differentiable Planning with Steerable Convolutions.
12	Neural ADMG Learning.	Causal Reasoning in the Presence of Latent Confounders	Causal Reasoning in the Presence of Latent Confounders via Neural ADMG Learning.
16			O(T-1 Convergence of Optimistic-Follow-the-Regularized-Leader in Two-Player Zero-Sum Markov Games.
3			Bispectral Neural Networks.
12	Sharp Generalization and Excess Risk Bounds	Full-Batch GD.	Beyond Lipschitz: Sharp Generalization and Excess Risk Bounds for Full-Batch GD.
8	Hyper-Decision Transformer	Efficient Online Policy Adaptation.	Hyper-Decision Transformer for Efficient Online Policy Adaptation.
6	Q-learning.	Solving Continuous Control	Solving Continuous Control via Q-learning.
11			Make-A-Video: Text-to-Video Generation without Text-Video Data.
8	Interaction-Grounded Learning (IGL).	Personalized Reward Learning	Personalized Reward Learning with Interaction-Grounded Learning (IGL).
11			Towards convergence to Nash equilibria in two-team zero-sum games.
8	Meta-Black-Box Optimization.	Discovering Evolution Strategies	Discovering Evolution Strategies via Meta-Black-Box Optimization.
7	Understanding Diffusion Models	Adversarial Robustness.	DensePure: Understanding Diffusion Models for Adversarial Robustness.
8	Physical Sensor Observations.	Grounding Graph Network Simulators	Grounding Graph Network Simulators using Physical Sensor Observations.
16	Automated Learning	Multivariate Diffusions.	Where to Diffuse, How to Diffuse, and How to Get Back: Automated Learning for Multivariate Diffusions.
6	Contrastive Corpus Attribution	Explaining Representations.	Contrastive Corpus Attribution for Explaining Representations.
9	deep non-stationary kernels.	Spatio-temporal point processes	Spatio-temporal point processes with deep non-stationary kernels.
5			Federated Learning from Small Datasets.
16			Relative Behavioral Attributes: Filling the Gap between Symbolic Goal Specification and Reward Learning from Human Preferences.
11	Equivalence Class Annealing.	Scalable Batch-Mode Deep Bayesian Active Learning	Scalable Batch-Mode Deep Bayesian Active Learning via Equivalence Class Annealing.
8			Semi-Parametric Inducing Point Networks and Neural Processes.
5			DAG Learning on the Permutahedron.
8			Explicitly Minimizing the Blur Error of Variational Autoencoders.
11	3D Equivariant Diffusion	Target-Aware Molecule Generation and Affinity Prediction.	3D Equivariant Diffusion for Target-Aware Molecule Generation and Affinity Prediction.
11			How gradient estimator variance and bias impact learning in neural networks.
6	Readout Model Switching.	Evaluating Representations	Evaluating Representations with Readout Model Switching.
13	Towards an Effective and Efficient Data Augmentation Paradigm for Distillation.	Augmentation	Augmentation with Projection: Towards an Effective and Efficient Data Augmentation Paradigm for Distillation.
7	Pseudoinverse-Guided Diffusion Models	Inverse Problems.	Pseudoinverse-Guided Diffusion Models for Inverse Problems.
8	Sequence Models through Iterative Energy Minimization.	Planning	Planning with Sequence Models through Iterative Energy Minimization.
9	Verifying the Union of Manifolds Hypothesis	Image Data.	Verifying the Union of Manifolds Hypothesis for Image Data.
13			Error Sensitivity Modulation based Experience Replay: Mitigating Abrupt Representation Drift in Continual Learning.
14	Don't forget the nullspace! Nullspace occupancy as a mechanism	out of distribution failure.	Don't forget the nullspace! Nullspace occupancy as a mechanism for out of distribution failure.
9			ContraNorm: A Contrastive Learning Perspective on Oversmoothing and Beyond.
9	Accelerated Single-Call Methods	Constrained Min-Max Optimization.	Accelerated Single-Call Methods for Constrained Min-Max Optimization.
9	Optimal Complexity and Communication Guarantees.	Distributed Extra-gradient	Distributed Extra-gradient with Optimal Complexity and Communication Guarantees.
11	Performance Bounds	Model and Policy Transfer in Hidden-parameter MDPs.	Performance Bounds for Model and Policy Transfer in Hidden-parameter MDPs.
8			Composing Task Knowledge With Modular Successor Feature Approximators.
11	Human Demonstrations and Differentiable Physics.	Dexterous Deformable Object Manipulation	DexDeform: Dexterous Deformable Object Manipulation with Human Demonstrations and Differentiable Physics.
11			Effective passive membership inference attacks in federated learning against overparameterized models.
10	Contrastive Learning.	Optimizing Bi-Encoder for Named Entity Recognition	Optimizing Bi-Encoder for Named Entity Recognition via Contrastive Learning.
15	Multi-Class Kernel-Based Calibration for Deep Neural Networks.	Taking a Step Back	Taking a Step Back with KCal: Multi-Class Kernel-Based Calibration for Deep Neural Networks.
8	Predicting Pseudo-Labels	Better Contrastive Representations.	SemPPL: Predicting Pseudo-Labels for Better Contrastive Representations.
7	Delayed Preconditioners.	Differentially Private Adaptive Optimization	Differentially Private Adaptive Optimization with Delayed Preconditioners.
10			Phenaki: Variable Length Video Generation from Open Domain Textual Descriptions.
8	Gated State Spaces.	Long Range Language Modeling	Long Range Language Modeling via Gated State Spaces.
16	A New Probabilistic Perspective on Attention-based Multiple Instance Learning	Whole Slide Images.	Bayes-MIL: A New Probabilistic Perspective on Attention-based Multiple Instance Learning for Whole Slide Images.
9			Investigating Multi-task Pretraining and Generalization in Reinforcement Learning.
6	A Metric	Model Sensitivity.	FIT: A Metric for Model Sensitivity.
6	Deep Tabular Models.	Transfer Learning	Transfer Learning with Deep Tabular Models.
5			CrAM: A Compression-Aware Minimizer.
10	Neural Networks.	Understanding Train-Validation Split in Meta-Learning	Understanding Train-Validation Split in Meta-Learning with Neural Networks.
6			Revisiting Robustness in Graph Machine Learning.
6	Variational Information Pursuit	Interpretable Predictions.	Variational Information Pursuit for Interpretable Predictions.
9			Sparse Upcycling: Training Mixture-of-Experts from Dense Checkpoints.
9			Lossless Adaptation of Pretrained Vision Models For Robotic Manipulation.
11	One-hop Inference on Atomic Formulas.	Logical Message Passing Networks	Logical Message Passing Networks with One-hop Inference on Atomic Formulas.
6			Noise-Robust De-Duplication at Scale.
8	Neural Tangent Kernels.	Few-shot Backdoor Attacks	Few-shot Backdoor Attacks via Neural Tangent Kernels.
6	Neural Network Partitioning.	Hyperparameter Optimization	Hyperparameter Optimization through Neural Network Partitioning.
10			Symmetries, Flat Minima, and the Conserved Quantities of Gradient Flow.
9	Neural Modular Trees.	Interpretable Abstractive Summarization	Summarization Programs: Interpretable Abstractive Summarization with Neural Modular Trees.
8	Large Language Models for Code Generation.	Planning	Planning with Large Language Models for Code Generation.
7			Equivariance-aware Architectural Optimization of Neural Networks.
8	Chebyshev Integration Time.	Accelerating Hamiltonian Monte Carlo	Accelerating Hamiltonian Monte Carlo via Chebyshev Integration Time.
7			Order Matters: Agent-by-agent Policy Optimization.
14			On the Convergence of AdaGrad(Norm) on ℝd: Beyond Convexity, Non-Asymptotic Rate and Acceleration.
8			SP2 : A Second Order Stochastic Polyak Method.
9	Directly Planning in Continuous Control.	Making Better Decision	Making Better Decision by Directly Planning in Continuous Control.
13	Hidden Temporal Embeddings.	Learning the SMDP option framework on MDPs	HiT-MDP: Learning the SMDP option framework on MDPs with Hidden Temporal Embeddings.
5	(Certified!!) Adversarial Robustness	Free!	(Certified!!) Adversarial Robustness for Free!
14	Heterogeneous Neuronal and Synaptic Dynamics	Theory and Design Principles.	Heterogeneous Neuronal and Synaptic Dynamics for Spike-Efficient Unsupervised Learning: Theory and Design Principles.
10			MMVAE+: Enhancing the Generative Quality of Multimodal VAEs without Compromises.
13	Low-Overhead Speech Imputations.	In-Situ Text-Only Adaptation of Speech Models	In-Situ Text-Only Adaptation of Speech Models with Low-Overhead Speech Imputations.
8			Scaling Laws For Deep Learning Based Image Reconstruction.
13	Meta Learning to Bridge Vision and Language Models	Multimodal Few-Shot Learning.	Meta Learning to Bridge Vision and Language Models for Multimodal Few-Shot Learning.
12			SoftZoo: A Soft Robot Co-design Benchmark For Locomotion In Diverse Environments.
11	Improved Learning-augmented Algorithms	k-means and k-medians Clustering.	Improved Learning-augmented Algorithms for k-means and k-medians Clustering.
7	Boundary Sensitivity.	Neural Implicit Shape Editing	Neural Implicit Shape Editing using Boundary Sensitivity.
7	Amortised Invariance Learning	Contrastive Self-Supervision.	Amortised Invariance Learning for Contrastive Self-Supervision.
6			Revisiting Populations in multi-agent Communication.
6			Sequential Gradient Coding For Straggler Mitigation.
11			TTN: A Domain-Shift Aware Batch Normalization in Test-Time Adaptation.
8	Hausdorff Factorized Support.	Disentanglement of Correlated Factors	Disentanglement of Correlated Factors via Hausdorff Factorized Support.
7	Learning to Self-Correct.	Generating Sequences	Generating Sequences by Learning to Self-Correct.
11	Interneurons accelerate learning dynamics in recurrent neural networks	statistical adaptation.	Interneurons accelerate learning dynamics in recurrent neural networks for statistical adaptation.
7			Understanding DDPM Latent Codes Through Optimal Transport.
8	Sparse Bayesian Multiple Shooting.	Latent Neural ODEs	Latent Neural ODEs with Sparse Bayesian Multiple Shooting.
8			𝒪-GNN: incorporating ring priors into molecular modeling.
13	A Multi-agent Reinforcement Learning Approach	Cache Timing Attacks and Detection.	MACTA: A Multi-agent Reinforcement Learning Approach for Cache Timing Attacks and Detection.
7	PAC Reinforcement Learning	Predictive State Representations.	PAC Reinforcement Learning for Predictive State Representations.
12			Decentralized Optimistic Hyperpolicy Mirror Descent: Provably No-Regret Learning in Markov Games.
4	GFlowNets.	Robust Scheduling	Robust Scheduling with GFlowNets.
4			Autoregressive Conditional Neural Processes.
11	Calibration-Free Nearest Neighbor Inference.	Beyond-Context Learning	$k$NN Prompting: Beyond-Context Learning with Calibration-Free Nearest Neighbor Inference.
11			FIFA: Making Fairness More Generalizable in Classifiers Trained on Imbalanced Data.
10			Understanding The Robustness of Self-supervised Learning Through Topic Modeling.
10	Temporal Disentanglement of Representations	Improved Generalisation in Reinforcement Learning.	Temporal Disentanglement of Representations for Improved Generalisation in Reinforcement Learning.
12	Group-wise Clipping.	Exploring the Limits of Differentially Private Deep Learning	Exploring the Limits of Differentially Private Deep Learning with Group-wise Clipping.
7			Strong inductive biases provably prevent harmless interpolation.
9			Bridging the Gap to Real-World Object-Centric Learning.
13	Rank Differential Mechanism.	Towards a Unified Theoretical Understanding of Non-contrastive Learning	Towards a Unified Theoretical Understanding of Non-contrastive Learning via Rank Differential Mechanism.
12			Stay Moral and Explore: Learn to Behave Morally in Text-based Games.
13	Learned Features Provably Solves Markov Decision Processes with Neural Dynamics.	Optimistic Exploration	Optimistic Exploration with Learned Features Provably Solves Markov Decision Processes with Neural Dynamics.
5			Learning to Induce Causal Structure.
11	Diffusion Policies as an Expressive Policy Class	Offline Reinforcement Learning.	Diffusion Policies as an Expressive Policy Class for Offline Reinforcement Learning.
12			Achieving Near-Optimal Individual Regret & Low Communications in Multi-Agent Bandits.
9	Scheduled Data Prior.	Online Boundary-Free Continual Learning	Online Boundary-Free Continual Learning by Scheduled Data Prior.
10			HypeR: Multitask Hyper-Prompted Training Enables Large-Scale Retrieval Generalization.
6			Learning Rationalizable Equilibria in Multiplayer Games.
8	Energy-Based Test Sample Adaptation	Domain Generalization.	Energy-Based Test Sample Adaptation for Domain Generalization.
8			Bidirectional Language Models Are Also Few-shot Learners.
14	Periodic Resampled Corrections for Federated Learning with Heterogeneous Data.	Episodic Gradient Clipping	EPISODE: Episodic Gradient Clipping with Periodic Resampled Corrections for Federated Learning with Heterogeneous Data.
5			A Theory of Dynamic Benchmarks.
13			On the Trade-Off between Actionable Explanations and the Right to be Forgotten.
11			Learning What and Where: Disentangling Location and Identity Tracking Without Supervision.
10	diversity-based active learning.	fast tensor program optimization	BALTO: fast tensor program optimization with diversity-based active learning.
5			Computing all Optimal Partial Transports.
11	Normalizing Flows for Medical Images Anomaly Detection.	Autoencoders	AE-FLOW: Autoencoders with Normalizing Flows for Medical Images Anomaly Detection.
9	A Self-Attention Ansatz	Ab-initio Quantum Chemistry.	A Self-Attention Ansatz for Ab-initio Quantum Chemistry.
14			Probabilistically Robust Recourse: Navigating the Trade-offs between Costs and Robustness in Algorithmic Recourse.
9			How robust is unsupervised representation learning to distribution shift?
10			Pseudo-label Training and Model Inertia in Neural Machine Translation.
14	complex target function space using the limited resources via hypernetwork.	learning operator	HyperDeepONet: learning operator with complex target function space using the limited resources via hypernetwork.
10	Contrastive Learning for Semantic Image Synthesis.	Edge Guided GANs	Edge Guided GANs with Contrastive Learning for Semantic Image Synthesis.
10	Crafting Canaries	Empirical Privacy Measurement in Federated Learning.	CANIFE: Crafting Canaries for Empirical Privacy Measurement in Federated Learning.
8			A View From Somewhere: Human-Centric Face Representations.
6	Identifiability Results	Multimodal Contrastive Learning.	Identifiability Results for Multimodal Contrastive Learning.
10			Federated Learning as Variational Inference: A Scalable Expectation Propagation Approach.
6	Product Manifolds.	Latent Graph Inference	Latent Graph Inference using Product Manifolds.
12			This Looks Like It Rather Than That: ProtoKNN For Similarity-Based Classifiers.
8			Understanding weight-magnitude hyperparameters in training binary networks.
6	Diffusion Models.	Imitating Human Behaviour	Imitating Human Behaviour with Diffusion Models.
9	Contrastive Meta-Learning	Partially Observable Few-Shot Learning.	Contrastive Meta-Learning for Partially Observable Few-Shot Learning.
12	Enhancing the Inductive Biases of Graph Neural ODE	Modeling Physical Systems.	Enhancing the Inductive Biases of Graph Neural ODE for Modeling Physical Systems.
8			Efficient Planning in a Compact Latent Action Space.
12	Correlative Information Maximization Based Biologically Plausible Neural Networks	Correlated Source Separation.	Correlative Information Maximization Based Biologically Plausible Neural Networks for Correlated Source Separation.
6			Leveraging Importance Weights in Subset Selection.
5			Copy is All You Need.
7			Why adversarial training can hurt robust accuracy.
8	Representational Dissimilarity Metric Spaces	Stochastic Neural Networks.	Representational Dissimilarity Metric Spaces for Stochastic Neural Networks.
8	Sequential Learning of Neural Networks	Prequential MDL.	Sequential Learning of Neural Networks for Prequential MDL.
5			Learning topology-preserving data representations.
6			The Curious Case of Benign Memorization.
4			Unbiased Supervised Contrastive Learning.
12	Motion Cues for Open-vocabulary Video Relation Detection.	Compositional Prompt Tuning	Compositional Prompt Tuning with Motion Cues for Open-vocabulary Video Relation Detection.
8	equivariant deep hypervolume approximation.	Multi-objective optimization	Multi-objective optimization via equivariant deep hypervolume approximation.
6	Edit-based Reconstruction.	Diffusion	DiffusER: Diffusion via Edit-based Reconstruction.
8	Dyanmic Margin Selection	Efficient Deep Learning.	DynaMS: Dyanmic Margin Selection for Efficient Deep Learning.
10	Gradient Orthogonalization and Specialization.	Regularizing Tabular Neural Networks	TANGOS: Regularizing Tabular Neural Networks through Gradient Orthogonalization and Specialization.
9	Recurrent Transformer.	Learning to Solve Constraint Satisfaction Problems	Learning to Solve Constraint Satisfaction Problems with Recurrent Transformer.
10	Markov Blanket discovery.	Improving the imputation of missing data	Improving the imputation of missing data with Markov Blanket discovery.
12	I$^2$-GNNs.	Boosting the Cycle Counting Power of Graph Neural Networks	Boosting the Cycle Counting Power of Graph Neural Networks with I$^2$-GNNs.
10			Fundamental Limits in Formal Verification of Message-Passing Neural Networks.
4			Short-Term Memory Convolutions.
8	Lexicon-Bottlenecked Pretraining	Large-Scale Retrieval.	LexMAE: Lexicon-Bottlenecked Pretraining for Large-Scale Retrieval.
12	A GNN-Guided Predict-and-Search Framework	Mixed-Integer Linear Programming.	A GNN-Guided Predict-and-Search Framework for Mixed-Integer Linear Programming.
8	Activation Path.	On Explaining Neural Network Robustness	On Explaining Neural Network Robustness with Activation Path.
7	Structured Representations without Regularization.	Structure	Structure by Architecture: Structured Representations without Regularization.
12	Sharing Features and Dividing Ensembles.	Understanding Neural Coding on Latent Manifolds	Understanding Neural Coding on Latent Manifolds by Sharing Features and Dividing Ensembles.
9	Learning Fast and Slow	Online Time Series Forecasting.	Learning Fast and Slow for Online Time Series Forecasting.
12			Guess the Instruction! Flipped Learning Makes Language Models Stronger Zero-Shot Learners.
13	Costly Actions and Budgetary Constraints.	Learning to Act Selectively	Timing is Everything: Learning to Act Selectively with Costly Actions and Budgetary Constraints.
12	Text-Only Training.	Decoding CLIP Latents for Zero-Shot Captioning	DeCap: Decoding CLIP Latents for Zero-Shot Captioning via Text-Only Training.
12	Handling Label Style Bias	Uncertain Image Segmentation.	That Label's got Style: Handling Label Style Bias for Uncertain Image Segmentation.
4			Holistic Adversarially Robust Pruning.
9	Progressive Resource Allocation.	Efficient HPO and NAS	PASHA: Efficient HPO and NAS with Progressive Resource Allocation.
13	Stabilized Doubly Robust Learning	Recommendation on Data Missing Not at Random.	StableDR: Stabilized Doubly Robust Learning for Recommendation on Data Missing Not at Random.
12	application to linearised Laplace.	Sampling-based inference for large linear models,	Sampling-based inference for large linear models, with application to linearised Laplace.
7	Diffusion Model.	Defending against Adversarial Audio	Defending against Adversarial Audio via Diffusion Model.
10			Theoretical Characterization of the Generalization Performance of Overfitted Meta-Learning.
6	Robust Explanation Constraints	Neural Networks.	Robust Explanation Constraints for Neural Networks.
9	High-Fidelity Generative Behavior Modeling.	Offline Reinforcement Learning	Offline Reinforcement Learning via High-Fidelity Generative Behavior Modeling.
11	Transformers.	Large-scale Pretraining for Text-to-Video Generation	CogVideo: Large-scale Pretraining for Text-to-Video Generation via Transformers.
11	Revisit Finetuning strategy	Few-Shot Learning to Transfer the Emdeddings.	Revisit Finetuning strategy for Few-Shot Learning to Transfer the Emdeddings.
8			Optimizing Spca-based Continual Learning: A Theoretical Approach.
12	A Graph-Structured World Model	Offline Reinforcement Learning.	Value Memory Graph: A Graph-Structured World Model for Offline Reinforcement Learning.
10	Sampling-free Inference	Ab-Initio Potential Energy Surface Networks.	Sampling-free Inference for Ab-Initio Potential Energy Surface Networks.
11	A New Hierarchy of Expressivity	Graph Neural Networks.	𝒩-WL: A New Hierarchy of Expressivity for Graph Neural Networks.
10	Text Guidance.	Learning Input-agnostic Manipulation Directions in StyleGAN	Learning Input-agnostic Manipulation Directions in StyleGAN with Text Guidance.
5			DAVA: Disentangling Adversarial Variational Autoencoder.
10	Targeted Doubly Robust Collaborative Learning	Debiased Recommendations.	TDR-CL: Targeted Doubly Robust Collaborative Learning for Debiased Recommendations.
10	An Adversarial Fourier Amplitude Approach.	Domain Generalisation	Domain Generalisation via Domain Adaptation: An Adversarial Fourier Amplitude Approach.
9	Group Connections for Visual Adaptation.	Mergable Adapter	Consolidator: Mergable Adapter with Group Connections for Visual Adaptation.
10			Statistical Theory of Differentially Private Marginal-based Data Synthesis Algorithms.
10	a stable architecture	Deep Graph Networks.	Anti-Symmetric DGN: a stable architecture for Deep Graph Networks.
9	Contrastive Learning	Unsupervised Domain Adaptation of Time Series.	Contrastive Learning for Unsupervised Domain Adaptation of Time Series.
5			Online Low Rank Matrix Completion.
5	Trajectories.	Explaining RL Decisions	Explaining RL Decisions with Trajectories.
5			FastFill: Efficient Compatible Model Update.
5			Learnable Graph Convolutional Attention Networks.
6			Scaffolding a Student to Instill Knowledge.
5			User-Interactive Offline Reinforcement Learning.
9	A Simple Unified Model	Sign Language Translation.	SLTUNET: A Simple Unified Model for Sign Language Translation.
12	Proper Regularization.	Understanding the Generalization of Adam in Learning Neural Networks	Understanding the Generalization of Adam in Learning Neural Networks with Proper Regularization.
9			A law of adversarial risk, interpolation, and label noise.
9			Learning ReLU networks to high uniform accuracy is intractable.
13	Evidential Deep Learning and Hierarchical Uncertainty Aggregation.	Active Learning for Object Detection	Active Learning for Object Detection with Evidential Deep Learning and Hierarchical Uncertainty Aggregation.
6			How Sharpness-Aware Minimization Minimizes Sharpness?
11			The Implicit Bias of Minima Stability in Multivariate Shallow ReLU Networks.
10	Masked Augmentation Subspace Training	Generalizable Self-Supervised Priors.	MAST: Masked Augmentation Subspace Training for Generalizable Self-Supervised Priors.
10	Graph-based Deterministic Policy Gradient	Repetitive Combinatorial Optimization Problems.	Graph-based Deterministic Policy Gradient for Repetitive Combinatorial Optimization Problems.
13	Lattice Polytopes.	Lower Bounds on the Depth of Integral ReLU Neural Networks	Lower Bounds on the Depth of Integral ReLU Neural Networks via Lattice Polytopes.
15	Many-sided Guarantees.	Formal Verification of Efficiently Distilled RL Policies	Wasserstein Auto-encoded MDPs: Formal Verification of Efficiently Distilled RL Policies with Many-sided Guarantees.
10	Logic Combination of Learned Concepts.	Global Explainability of GNNs	Global Explainability of GNNs via Logic Combination of Learned Concepts.
9	Gradient Gating	Deep Multi-Rate Learning on Graphs.	Gradient Gating for Deep Multi-Rate Learning on Graphs.
10	Open-Ended Environment Design	Multi-Agent Reinforcement Learning.	MAESTRO: Open-Ended Environment Design for Multi-Agent Reinforcement Learning.
10	Almost Linear Constant-Factor Sketching	$\ell_1$ and Logistic Regression.	Almost Linear Constant-Factor Sketching for $\ell_1$ and Logistic Regression.
8	Neural-based classification rule learning	sequential data.	Neural-based classification rule learning for sequential data.
6			Leveraging Unlabeled Data to Track Memorization.
7	Policy-Based Self-Competition	Planning Problems.	Policy-Based Self-Competition for Planning Problems.
15	Modern Hopfield Energy.	Out-of-Distribution Detection based on In-Distribution Data Patterns Memorization	Out-of-Distribution Detection based on In-Distribution Data Patterns Memorization with Modern Hopfield Energy.
10	Offline Multi-Objective RL.	Scaling Pareto-Efficient Decision Making	Scaling Pareto-Efficient Decision Making via Offline Multi-Objective RL.
11	A Tokenized Graph Transformer	Node Classification in Large Graphs.	NAGphormer: A Tokenized Graph Transformer for Node Classification in Large Graphs.
10	Bayesian Oracle	bounding information gain in neural encoding models.	Bayesian Oracle for bounding information gain in neural encoding models.
11	Harmonizing Operation Selection among Cells.	Mitigating Performance Collapse	$\Lambda$-DARTS: Mitigating Performance Collapse by Harmonizing Operation Selection among Cells.
8	Learning Vortex Dynamics	Fluid Inference and Prediction.	Learning Vortex Dynamics for Fluid Inference and Prediction.
11			Discovering Generalizable Multi-agent Coordination Skills from Multi-task Offline Data.
8	Population Based Reinforcement Learning.	Quality-Similar Diversity	Quality-Similar Diversity via Population Based Reinforcement Learning.
10	Dynamic Prior Knowledge	Knowledge Distillation.	Better Teacher Better Student: Dynamic Prior Knowledge for Knowledge Distillation.
12	Tensor-Based Sketching Method	the Low-Rank Approximation of Data Streams.	Tensor-Based Sketching Method for the Low-Rank Approximation of Data Streams.
7			Language Models are Realistic Tabular Data Generators.
7			Data augmentation alone can improve adversarial training.
9			CUTS: Neural Causal Discovery from Irregular Time-Series Data.
8	Score-Based Generative Models.	Quantized Compressed Sensing	Quantized Compressed Sensing with Score-Based Generative Models.
9	Valid P-Value	Deep Learning-driven Salient Region.	Valid P-Value for Deep Learning-driven Salient Region.
7	Complexity-Based Prompting	Multi-step Reasoning.	Complexity-Based Prompting for Multi-step Reasoning.
9	Neuron Activity aware Plasticity.	Unsupervised 3D Object Learning	Unsupervised 3D Object Learning through Neuron Activity aware Plasticity.
4			Visually-Augmented Language Modeling.
9	Closed-Loop Transcription.	Incremental Learning of Structured Memory	Incremental Learning of Structured Memory via Closed-Loop Transcription.
10			When Data Geometry Meets Deep Function: Generalizing Offline Reinforcement Learning.
5	Budgeted Training	Vision Transformer.	Budgeted Training for Vision Transformer.
8	Simulation.	Grounded Language Model Reasoning	Mind's Eye: Grounded Language Model Reasoning through Simulation.
7			What Do Self-Supervised Vision Transformers Learn?
9	Population-size-Aware Policy Optimization	Mean-Field Games.	Population-size-Aware Policy Optimization for Mean-Field Games.
12	On The Relative Error of Random Fourier Features	Preserving Kernel Distance.	On The Relative Error of Random Fourier Features for Preserving Kernel Distance.
13	Gradient-Disentangled Embedding Sharing.	Improving DeBERTa using ELECTRA-Style Pre-Training	DeBERTaV3: Improving DeBERTa using ELECTRA-Style Pre-Training with Gradient-Disentangled Embedding Sharing.
5	Squeeze Training	Adversarial Robustness.	Squeeze Training for Adversarial Robustness.
10	Introspective Self-play.	Pushing the Accuracy-Group Robustness Frontier	Pushing the Accuracy-Group Robustness Frontier with Introspective Self-play.
11			Max-Margin Works while Large Margin Fails: Generalization without Uniform Convergence.
8	Asymptotic Instance-Optimal Algorithms	Interactive Decision Making.	Asymptotic Instance-Optimal Algorithms for Interactive Decision Making.
13	Linear Function Approximation.	Near-Optimal Deployment Efficiency in Reward-Free Reinforcement Learning	Near-Optimal Deployment Efficiency in Reward-Free Reinforcement Learning with Linear Function Approximation.
10	An Equal-Size Hard EM Algorithm	Diverse Dialogue Generation.	An Equal-Size Hard EM Algorithm for Diverse Dialogue Generation.
9			The hidden uniform cluster prior in self-supervised learning.
8	Dynamic Rebalancing.	Long-Tailed Partial Label Learning	Long-Tailed Partial Label Learning via Dynamic Rebalancing.
7			Task Ambiguity in Humans and Language Models.
14			Winning Both the Accuracy of Floating Point Activation and the Simplicity of Integer Arithmetic.
9	Transformers for RL.	Modeling Human Preferences	Preference Transformer: Modeling Human Preferences using Transformers for RL.
11			More Centralized Training, Still Decentralized Execution: Multi-Agent Conditional Policy Factorization.
11	Graph-Empowered Transformers	Representation Learning on Textual-Edge Networks.	Edgeformers: Graph-Empowered Transformers for Representation Learning on Textual-Edge Networks.
7	Any-scale Balanced Samplers	Discrete Space.	Any-scale Balanced Samplers for Discrete Space.
12	Equivariant Shape-Conditioned Generation of 3D Molecules	Ligand-Based Drug Design.	Equivariant Shape-Conditioned Generation of 3D Molecules for Ligand-Based Drug Design.
8	Bias Adaptive Classifier.	Imbalanced Semi-supervised Learning	Imbalanced Semi-supervised Learning with Bias Adaptive Classifier.
8	On Compositional Uncertainty Quantification	Seq2seq Graph Parsing.	On Compositional Uncertainty Quantification for Seq2seq Graph Parsing.
9	Free Lunch	Environment Label Smoothing.	Free Lunch for Domain Adversarial Training: Environment Label Smoothing.
6			Scaling Forward Gradient With Local Losses.
7	Touch-Line Transformer.	Understanding Embodied Reference	Understanding Embodied Reference with Touch-Line Transformer.
11			Calibration Matters: Tackling Maximization Bias in Large-scale Advertising Recommendation Systems.
7			Memorization-Dilation: Modeling Neural Collapse Under Noise.
3			Spacetime Representation Learning.
