len	idea	target	title
10	a Single OoD Image	Safe and Robust Watermark Injection	Safe and Robust Watermark Injection with a Single OoD Image
11			BRUSLEATTACK: A QUERY-EFFICIENT SCORE- BASED BLACK-BOX SPARSE ADVERSARIAL ATTACK
4			Augmented Bayesian Policy Search
9			ImagenHub: Standardizing the evaluation of conditional image generation models
11			Learning From Simplicial Data Based on Random Walks and 1D Convolutions
12	Large Language Models	A Knowledge-Driven Approach to Autonomous Driving	DiLu: A Knowledge-Driven Approach to Autonomous Driving with Large Language Models
8	Estimating Conditional Mutual Information	Dynamic Feature Selection	Estimating Conditional Mutual Information for Dynamic Feature Selection
12	Averaged Low-Precision Activation	Memory-Efficient Training of Transformer Models	ALAM: Averaged Low-Precision Activation for Memory-Efficient Training of Transformer Models
16			Anisotropy helps: improved statistical and computational complexity of the mean-field Langevin dynamics under structured data
9			TapMo: Shape-aware Motion Generation of Skeleton-free Characters
12			More is Better: when Infinite Overparameterization is Optimal and Overfitting is Obligatory
9	Efficient Sharpness-Aware Minimization	Molecular Graph Transformer Models	Efficient Sharpness-Aware Minimization for Molecular Graph Transformer Models
11			Less or More From Teacher: Exploiting Trilateral Geometry For Knowledge Distillation
12	Reviewer-Author Prompt Editing	Evoking Critical Thinking Abilities in LLMs	Evoke: Evoking Critical Thinking Abilities in LLMs via Reviewer-Author Prompt Editing
7	Reward Design	Justifiable Sequential Decision-Making	Reward Design for Justifiable Sequential Decision-Making
9	Subsampled Mollified States	Infinite Resolution Diffusion	$\infty$-Diff: Infinite Resolution Diffusion with Subsampled Mollified States
9			CoT3DRef: Chain-of-Thoughts Data-Efficient 3D Visual Grounding
7			Large Language Models to Enhance Bayesian Optimization
10	Contrastive Weight Tying	Learning without Predicting	Headless Language Models: Learning without Predicting with Contrastive Weight Tying
5			MAP IT to Visualize Representations
11	partial trajectory optimization	Improving learning signals	Diffusion Generative Flow Samplers: Improving learning signals through partial trajectory optimization
7	Prompt Learning	Protein Multimer Structure Prediction	Protein Multimer Structure Prediction via Prompt Learning
6			Doubly Robust Instance-Reweighted Adversarial Training
6	Lipschitz Fairness	Aligning Relational Learning	Aligning Relational Learning with Lipschitz Fairness
8			Defining and extracting generalizable interaction primitives from DNNs
12	Missing Values	Biased Temporal Convolution Graph Network for Time Series Forecasting	Biased Temporal Convolution Graph Network for Time Series Forecasting with Missing Values
8	Leveraging Optimization	Adaptive Attacks on Image Watermarks	Leveraging Optimization for Adaptive Attacks on Image Watermarks
7			CNN Kernels Can Be the Best Shapelets
7	stroke-clouds	Modelling complex vector drawings	Modelling complex vector drawings with stroke-clouds
14	Complex Semantic Prompts	Progressively Local Editing for Text-to-3D Content Creation	Progressive3D: Progressively Local Editing for Text-to-3D Content Creation with Complex Semantic Prompts
10	score distillation	Toward effective protection against diffusion-based mimicry	Toward effective protection against diffusion-based mimicry through score distillation
9	a Single Non-Autoregressive Transformer	Masked Audio Generation	Masked Audio Generation using a Single Non-Autoregressive Transformer
7			Exposing Text-Image Inconsistency Using Diffusion Models
11	Unleashing Large-Scale Video Generative Pre-training	Visual Robot Manipulation	Unleashing Large-Scale Video Generative Pre-training for Visual Robot Manipulation
7			FOSI: Hybrid First and Second Order Optimization
11			InstructCV: Instruction-Tuned Text-to-Image Diffusion Models as Vision Generalists
9	Generalizable Neural Fields using Scene Priors	3D Reconstruction	3D Reconstruction with Generalizable Neural Fields using Scene Priors
8			Learning to Jointly Understand Visual and Tactile Signals
9	Text Prompt	Describing and Generating Voices	PromptTTS 2: Describing and Generating Voices with Text Prompt
6	Intelligent Switching	Reset-Free RL	Intelligent Switching for Reset-Free RL
8	a Framework	Differentiable Fairness Regularization Terms	fairret: a Framework for Differentiable Fairness Regularization Terms
8	Iterative Grouping	Building Perception	Perceptual Group Tokenizer: Building Perception with Iterative Grouping
13	Visual Perception in Open Worlds	Equipping LLM-based Embodied Agents	Steve-Eye: Equipping LLM-based Embodied Agents with Visual Perception in Open Worlds
8			Fantastic Generalization Measures are Nowhere to be Found
6			VeRA: Vector-based Random Matrix Adaptation
9	Chain of Thought	The Expressive Power of Transformers	The Expressive Power of Transformers with Chain of Thought
10			Replay across Experiments: A Natural Extension of Off-Policy RL
9			Training Socially Aligned Language Models on Simulated Social Interactions
15	Towards Imitation Learning to Branch	A Hybrid Reinforcement Learning based Sample Augmentation Approach	Towards Imitation Learning to Branch for MIP: A Hybrid Reinforcement Learning based Sample Augmentation Approach
11	Consensus-Oriented Generation	Federated Learning	Fake It Till Make It: Federated Learning with Consensus-Oriented Generation
9	Federated Text-driven Prompt Generation	Vision-Language Models	Federated Text-driven Prompt Generation for Vision-Language Models
7	Oriented Calibration	Long-tailed Diffusion Models	Long-tailed Diffusion Models with Oriented Calibration
8	Tractable Steering of Diffusion Models	Image Inpainting	Image Inpainting via Tractable Steering of Diffusion Models
8			Learning Over Molecular Conformer Ensembles: Datasets and Benchmarks
8	Hindsight PRIORs	Reward Learning from Human Preferences	Hindsight PRIORs for Reward Learning from Human Preferences
3			Hypergraph Dynamic System
7			Improving LoRA in Privacy-preserving Federated Learning
10			Reclaiming the Source of Programmatic Policies: Programmatic versus Latent Spaces
7	Attention Sinks	Efficient Streaming Language Models	Efficient Streaming Language Models with Attention Sinks
12	Vertex Relative Position Encoding for 3D Object Detection	DETR	V-DETR: DETR with Vertex Relative Position Encoding for 3D Object Detection
10	Offline Inverse RL	Query-Dependent Prompt Evaluation and Optimization	Query-Dependent Prompt Evaluation and Optimization with Offline Inverse RL
5			A Sublinear Adversarial Training Algorithm
10			Win-Win: Training High-Resolution Vision Transformers from Two Windows
12	Mixture of Experts	A Time-Enhanced Spatio-Temporal Attention Model	TESTAM: A Time-Enhanced Spatio-Temporal Attention Model with Mixture of Experts
12	Robust Alternating Minimization in Nearly Linear Time	Low Rank Matrix Completion	Low Rank Matrix Completion via Robust Alternating Minimization in Nearly Linear Time
11	Vision-Language Models are Zero-Shot Reward Models	Reinforcement Learning	Vision-Language Models are Zero-Shot Reward Models for Reinforcement Learning
6			Learning Multi-Faceted Prototypical User Interests
10	Empirical and Analytical Characterization	Forward Learning	Forward Learning with Top-Down Feedback: Empirical and Analytical Characterization
12	Latent Variables under Milder Distributional and Graphical Assumptions	Causal Structure Recovery	Causal Structure Recovery with Latent Variables under Milder Distributional and Graphical Assumptions
8	Learning to Learn	Personalized Federated Learning	PeFLL: Personalized Federated Learning by Learning to Learn
8			DittoGym: Learning to Control Soft Shape-Shifting Robots
11	Task-Driven Feature Selection	Experimental Design for Multi-Channel Imaging	Experimental Design for Multi-Channel Imaging via Task-Driven Feature Selection
13			COCO-Periph: Bridging the Gap Between Human and Machine Perception in the Periphery
6	Diffusion Schrödinger Bridge	Fast Ensembling	Fast Ensembling with Diffusion Schrödinger Bridge
9			The Trickle-down Impact of Reward Inconsistency on RLHF
12	Hebbian Learning based Orthogonal Projection	Continual Learning of Spiking Neural Networks	Hebbian Learning based Orthogonal Projection for Continual Learning of Spiking Neural Networks
9	Learning to Presolve	Mixed Integer Programming	L2P-MIP: Learning to Presolve for Mixed Integer Programming
14	LLMs via Cipher	Stealthy Chat	GPT-4 Is Too Smart To Be Safe: Stealthy Chat with LLMs via Cipher
6	Denoising Task Routing	Diffusion Models	Denoising Task Routing for Diffusion Models
9	One Recipe	Pruning Transformers	The Need for Speed: Pruning Transformers with One Recipe
7	A Probabilistic Framework	Modular Continual Learning	A Probabilistic Framework for Modular Continual Learning
10	One-hot Generalized Linear Model	Switching Brain State Discovery	One-hot Generalized Linear Model for Switching Brain State Discovery
13	Grouping	Achieving Sample and Computational Efficient Reinforcement Learning by Action Space Reduction	Achieving Sample and Computational Efficient Reinforcement Learning by Action Space Reduction via Grouping
7	Differentiable Euler Characteristic Transforms	Shape Classification	Differentiable Euler Characteristic Transforms for Shape Classification
10	A Simple Search-Based Method	Offline Imitation Learning	SEABO: A Simple Search-Based Method for Offline Imitation Learning
10	Growing and Reusing Modules	Generative Neuro-Symbolic Visual Reasoning	Generative Neuro-Symbolic Visual Reasoning by Growing and Reusing Modules
10	Channel Aligned Robust Blend Transformer	Time Series Forecasting	CARD: Channel Aligned Robust Blend Transformer for Time Series Forecasting
6			Discovering Temporally-Aware Reinforcement Learning Algorithms
7			Knowledge Distillation Based on Transformed Teacher Matching
10	Symmetry-Equivariant Point-Centered Spherical Harmonics	Molecule Generation	Symphony: Symmetry-Equivariant Point-Centered Spherical Harmonics for Molecule Generation
9			Learning interpretable control inputs and dynamics underlying animal locomotion
8	The Effectiveness of Random Forgetting	Robust Generalization	The Effectiveness of Random Forgetting for Robust Generalization
12	Plug-and-Play Policy Planner	Large Language Model Powered Dialogue Agents	Plug-and-Play Policy Planner for Large Language Model Powered Dialogue Agents
8			The Curse of Diversity in Ensemble-Based Exploration
10	Posterior Sampling for Reinforcement Learning	Exploiting Causal Graph Priors	Exploiting Causal Graph Priors with Posterior Sampling for Reinforcement Learning
10			Ins-DetCLIP: Aligning Detection Model to Follow Human-Language Instruction
9	Diversification	Unraveling the Key Components of OOD Generalization	Unraveling the Key Components of OOD Generalization via Diversification
10	Lane Segment Perception for Autonomous Driving	Map Learning	LaneSegNet: Map Learning with Lane Segment Perception for Autonomous Driving
11	Leveraging Large Language Models	Gloss-Free Sign Language Translation	Sign2GPT: Leveraging Large Language Models for Gloss-Free Sign Language Translation
10	3D Feature Prediction	Masked-AutoEncoder-Based Point Cloud Pretraining	3D Feature Prediction for Masked-AutoEncoder-Based Point Cloud Pretraining
15			A Graph is Worth 1-bit Spikes: When Graph Contrastive Learning Meets Spiking Neural Networks
5	Optimal Transport	Transformer Fusion	Transformer Fusion with Optimal Transport
5			Layer-wise linear mode connectivity
11	Confidence-aware Reward Optimization	Fine-tuning Text-to-Image Models	Confidence-aware Reward Optimization for Fine-tuning Text-to-Image Models
11	Local objectives	amortized inference in sparse graphical models	Delta-AI: Local objectives for amortized inference in sparse graphical models
11	Joint Dynamics of MLP and Attention	Demystifying Multilayer Transformers	JoMA: Demystifying Multilayer Transformers via Joint Dynamics of MLP and Attention
7	Fast Value Tracking	Deep Reinforcement Learning	Fast Value Tracking for Deep Reinforcement Learning
9			Zoology: Measuring and Improving Recall in Efficient Language Models
11	A Black-box Approach	Non-stationary Multi-agent Reinforcement Learning	A Black-box Approach for Non-stationary Multi-agent Reinforcement Learning
10	Attention-Guided Contrastive Role Representations	Multi-agent Reinforcement Learning	Attention-Guided Contrastive Role Representations for Multi-agent Reinforcement Learning
8			Masked Distillation Advances Self-Supervised Transformer Architecture Search
10			SineNet: Learning Temporal Dynamics in Time-Dependent Partial Differential Equations
9	Continuity-Based Data Augmentation	Corrective Imitation Learning	CCIL: Continuity-Based Data Augmentation for Corrective Imitation Learning
9	Leveraging Fine-grained Quality Signals	Alignment	Beyond Imitation: Leveraging Fine-grained Quality Signals for Alignment
9	Sparse Entropic Wasserstein Regression	Robust Network Pruning	SWAP: Sparse Entropic Wasserstein Regression for Robust Network Pruning
8			ZipIt! Merging Models from Different Tasks without Training
4			Concept Bottleneck Generative Models
11			Select to Perfect: Imitating desired behavior from large multi-agent data
9	Meta Learning	Massive Editing for Large Language Models	Massive Editing for Large Language Models via Meta Learning
11	Visual Grounding of Questions	Vision-Language Models	Rephrase, Augment, Reason: Visual Grounding of Questions for Vision-Language Models
11	Rethinking Calibration	In-Context Learning and Prompt Engineering	Batch Calibration: Rethinking Calibration for In-Context Learning and Prompt Engineering
7	sparse Newton iterations	Accelerating Sinkhorn algorithm	Accelerating Sinkhorn algorithm with sparse Newton iterations
7			Teaching Large Language Models to Self-Debug
15	Reliable Latent Space Models	Learning Belief Updates for Partially Observable Environments	The Wasserstein Believer: Learning Belief Updates for Partially Observable Environments through Reliable Latent Space Models
4			Particle Guidance: non-I.I.D
8	Flow Matching	Generative Pre-training for Speech	Generative Pre-training for Speech with Flow Matching
8			Mitigating Emergent Robustness Degradation while Scaling Graph Learning
14	Hypergradient Descent	A Universal and Robust Learning Rate Scheduler for Federated Learning	FedHyper: A Universal and Robust Learning Rate Scheduler for Federated Learning with Hypergradient Descent
8	An Extensible Framework	Open Heterogeneous Collaborative Perception	An Extensible Framework for Open Heterogeneous Collaborative Perception
9	Decomposed Prompt Tuning	Parameter-Efficient Fine-tuning	DePT: Decomposed Prompt Tuning for Parameter-Efficient Fine-tuning
9	Optimal Transport	Improving the Convergence of Dynamic NeRFs	Improving the Convergence of Dynamic NeRFs via Optimal Transport
8			Language Model Cascades: Token-Level Uncertainty And Beyond
11	A Nonparametric Functional Estimation Approach	Addressing Continuous Target Shift	ReTaSA: A Nonparametric Functional Estimation Approach for Addressing Continuous Target Shift
10			Depthwise Hyperparameter Transfer in Residual Networks: Dynamics and Scaling Limit
8	Smooth Acyclic Orientations	Constraint-Free Structure Learning	Constraint-Free Structure Learning with Smooth Acyclic Orientations
12	Contact-based Object Representation	Nonprehensile Manipulation of General Unseen Objects	CORN: Contact-based Object Representation for Nonprehensile Manipulation of General Unseen Objects
8	Model Selection	Towards Robust Multi-Modal Reasoning	Towards Robust Multi-Modal Reasoning via Model Selection
8			Memorization in Self-Supervised Learning Improves Downstream Generalization
10	Belief Propagation	Bootstrapping Supervised Learners	Learning from Label Proportions: Bootstrapping Supervised Learners via Belief Propagation
7	Learning Implicit Representation	Reconstructing Articulated Objects	Learning Implicit Representation for Reconstructing Articulated Objects
9			LEAP: Liberate Sparse-View 3D Modeling from Camera Poses
5			HiGen: Hierarchical Graph Generative Networks
7	Masked Autoencoding	Imputing Tabular Data	ReMasker: Imputing Tabular Data with Masked Autoencoding
14	A Cognitive Model	Learning Abstract Relational Structures from Memory-based Decision-Making Tasks	A Cognitive Model for Learning Abstract Relational Structures from Memory-based Decision-Making Tasks
5			Diving Segmentation Model into Pixels
3			Data Filtering Networks
10	Leveraging Enhanced Temporal Diffusion Models	Versatile Video Generation	VersVideo: Leveraging Enhanced Temporal Diffusion Models for Versatile Video Generation
7	Difference Alignment Regularization	Robust Similarity Learning	Robust Similarity Learning with Difference Alignment Regularization
8	Augmented MILPs for Branching	Contrastive Learning	CAMBranch: Contrastive Learning with Augmented MILPs for Branching
12			Towards Enhancing Time Series Contrastive Learning: A Dynamic Bad Pair Mining Approach
8	Conditional Information Bottleneck Approach	Time Series Imputation	Conditional Information Bottleneck Approach for Time Series Imputation
15	Rethinking Channel Dimensions to Isolate Outliers	Low-bit Weight Quantization of Large Language Models	Rethinking Channel Dimensions to Isolate Outliers for Low-bit Weight Quantization of Large Language Models
11	Computation-Efficient Retrieval Representation Fusion	Improving Natural Language Understanding	ReFusion: Improving Natural Language Understanding with Computation-Efficient Retrieval Representation Fusion
8			Exploring Weight Balancing on Long-Tailed Recognition Problem
11	A Hard-to-Beat Baseline	Training-free CLIP-based Adaptation	A Hard-to-Beat Baseline for Training-free CLIP-based Adaptation
9	Label Differential Privacy via Projections	Learning	LabelDP-Pro: Learning with Label Differential Privacy via Projections
11	Repeated Random Sampling	Minimizing the Time-to-Accuracy of Learning	Repeated Random Sampling for Minimizing the Time-to-Accuracy of Learning
12	Rethinking Channel Dependence	Learning from Leading Indicators	Rethinking Channel Dependence for Multivariate Time Series Forecasting: Learning from Leading Indicators
11	optical FLow-guided ATTENtion	consistent text-to-video editing	FLATTEN: optical FLow-guided ATTENtion for consistent text-to-video editing
8			The optimality of kernel classifiers in Sobolev space
12	a Flexible and Expandable Family of Evaluations	AI Models	SKILL-MIX: a Flexible and Expandable Family of Evaluations for AI Models
13			When Do Prompting and Prefix-Tuning Work? A Theory of Capabilities and Limitations
9	Missing Modalities and Labels	Multimodal Patient Representation Learning	Multimodal Patient Representation Learning with Missing Modalities and Labels
16	Optimal criterion	feature learning of two-layer linear neural network in high dimensional interpolation regime	Optimal criterion for feature learning of two-layer linear neural network in high dimensional interpolation regime
8	Estimated Attention Mask	Sparse Linear Attention	SEA: Sparse Linear Attention with Estimated Attention Mask
10	Towards Codable Watermarking	Injecting Multi-Bits Information to LLMs	Towards Codable Watermarking for Injecting Multi-Bits Information to LLMs
8	The Update-Equivalence Framework	Decision-Time Planning	The Update-Equivalence Framework for Decision-Time Planning
9	Adaptive Temporal-Contextual Learning	Refining Multivariate Forecasting	ARM: Refining Multivariate Forecasting with Adaptive Temporal-Contextual Learning
10	Harnessing Physics-Guided Neural Networks	Air Quality Prediction	AirPhyNet: Harnessing Physics-Guided Neural Networks for Air Quality Prediction
6			Scaling Laws of RoPE-based Extrapolation
10	New aspect	full-rank weights	Koopman-based generalization bound: New aspect for full-rank weights
8	Rethinking Label Poisoning	Pitfalls and Attacks	Rethinking Label Poisoning for GNNs: Pitfalls and Attacks
11	Robust Instruction Tuning	Mitigating Hallucination in Large Multi-Modal Models	Mitigating Hallucination in Large Multi-Modal Models via Robust Instruction Tuning
11			Toward Optimal Policy Population Growth in Two-Player Zero-Sum Games
7	Deep Equilibrium Layers	Efficient Score Matching	Efficient Score Matching with Deep Equilibrium Layers
6			Private Zeroth-Order Nonsmooth Nonconvex Optimization
8			Bellman Optimal Stepsize Straightening of Flow-Matching Models
9	Vector Quantized Attention	Time Series Forecasting	VQ-TR: Vector Quantized Attention for Time Series Forecasting
11			A Good Learner can Teach Better: Teacher-Student Collaborative Knowledge Distillation
10	Encoding Graphs	Large Language Models	Talk like a Graph: Encoding Graphs for Large Language Models
8			Consistent Video-to-Video Transfer Using Synthetic Dataset
8			Large Language Models Cannot Self-Correct Reasoning Yet
9			GraphChef: Decision-Tree Recipes to Explain Graph Neural Networks
8			Vanishing Gradients in Reinforcement Finetuning of Language Models
13	Rule Abstraction and Selection	Completing Raven’s Progressive Matrix	Towards Generative Abstract Reasoning: Completing Raven’s Progressive Matrix via Rule Abstraction and Selection
11	Advanced Diffusion Guidance	High-fidelity Text-to-3D Generation	HIFA: High-fidelity Text-to-3D Generation with Advanced Diffusion Guidance
14	Improving Reliability in Fine-grained Evaluation	Text-to-Image Generation	Davidsonian Scene Graph: Improving Reliability in Fine-grained Evaluation for Text-to-Image Generation
10			Window Attention is Bugged: How not to Interpolate Position Embeddings
6	Adversarial Feature Map Pruning	Backdoor	Adversarial Feature Map Pruning for Backdoor
12			Performance Gaps in Multi-view Clustering under the Nested Matrix-Tensor Model
9			Uncertainty-aware Constraint Inference in Inverse Constrained Reinforcement Learning
6	Policy Merging	Robot Fleet Learning	Robot Fleet Learning via Policy Merging
10	Coding Large Language Models	Human-Level Reward Design	Eureka: Human-Level Reward Design via Coding Large Language Models
8	A Generative Foundation Model	Satellite Imagery	DiffusionSat: A Generative Foundation Model for Satellite Imagery
8			Domain-Inspired Sharpness-Aware Minimization Under Domain Shifts
7			Understanding Domain Generalization: A Noise Robustness Perspective
12			Energy-Based Concept Bottleneck Models: Unifying Prediction, Concept Intervention, and Probabilistic Interpretations
6	Oracle Efficient Algorithms	Groupwise Regret	Oracle Efficient Algorithms for Groupwise Regret
10			Chain-of-Experts: When LLMs Meet Complex Operations Research Problems
10	Self-Guided Masked Autoencoders	Domain-Agnostic Self-Supervised Learning	Self-Guided Masked Autoencoders for Domain-Agnostic Self-Supervised Learning
4			Dynamic Neural Response Tuning
7			Can Transformers Capture Spatial Relations between Objects?
10	Novel Quadratic Constraints	Extending LipSDP beyond Slope-Restricted Activations	Novel Quadratic Constraints for Extending LipSDP beyond Slope-Restricted Activations
12			Towards Best Practices of Activation Patching in Language Models: Metrics and Methods
7			Topic Modeling as Multi-Objective Contrastive Optimization
6			Principled Architecture-aware Scaling of Hyperparameters
7	Set Learning	Accurate and Calibrated Models	Set Learning for Accurate and Calibrated Models
7	Semantic Vector Quantization	Structured World Modeling	Structured World Modeling via Semantic Vector Quantization
10	Functions in RKHSs	Debiasing CLIP's Zero-Shot Predictions	FairerCLIP: Debiasing CLIP's Zero-Shot Predictions using Functions in RKHSs
8	Momentum for Mitigating Divergence Artifacts	Diffusion Sampling	Diffusion Sampling with Momentum for Mitigating Divergence Artifacts
5			Label-Noise Robust Diffusion Models
7	the Bayesian Prism	In-Context Learning	In-Context Learning through the Bayesian Prism
10	Injecting Compositionality	Improving Object Centric Learning	Learning to Compose: Improving Object Centric Learning by Injecting Compositionality
9			Compositional Conservatism: A Transductive Approach in Offline Reinforcement Learning
6			Efficiently Computing Similarities to Private Datasets
8	Symmetric Basis Convolutions	Learning Lagrangian Fluid Mechanics	Symmetric Basis Convolutions for Learning Lagrangian Fluid Mechanics
7	Frequency-Aware Transformer	Learned Image Compression	Frequency-Aware Transformer for Learned Image Compression
8			Looped Transformers are Better at Learning Learning Algorithms
10	Sparse-View Feature Distillation	One-Shot Dexterous Manipulation	SparseDFF: Sparse-View Feature Distillation for One-Shot Dexterous Manipulation
6			Temporal Generalization Estimation in Evolving Graphs
12			Lewis's Signaling Game as beta-VAE For Natural Word Lengths and Segments
6			Discovering modular solutions that generalize compositionally
9	Unified Projection-Free Algorithms	Adversarial DR-Submodular Optimization	Unified Projection-Free Algorithms for Adversarial DR-Submodular Optimization
13	Increasing Model Capacity	A Simple Strategy for Parameter Efficient Fine-tuning	Increasing Model Capacity for Free: A Simple Strategy for Parameter Efficient Fine-tuning
11	A unique M-pattern	micro-expression spotting in long videos	A unique M-pattern for micro-expression spotting in long videos
5			A Benchmark Study on Calibration
7			Universal Jailbreak Backdoors from Poisoned Human Feedback
9	Reward Smoothing	Improving Model-based Reinforcement Learning	DreamSmooth: Improving Model-based Reinforcement Learning via Reward Smoothing
10	Analyzing and Improving Sample Complexity	Offline RL	Offline RL with Observation Histories: Analyzing and Improving Sample Complexity
7	Improved algorithm and bounds	successive projection	Improved algorithm and bounds for successive projection
11	Large Language Models	Efficient Close-loop Task Planning	Tree-Planner: Efficient Close-loop Task Planning with Large Language Models
10	A Model-Agnostic Framework	Features at Any Resolution	FeatUp: A Model-Agnostic Framework for Features at Any Resolution
5			Orbit-Equivariant Graph Neural Networks
9	Investigating the Benefits of Projection Head	Representation Learning	Investigating the Benefits of Projection Head for Representation Learning
10	Regularised Ensemble Value-Decomposition	Factorisable Markov Decision Processes	REValueD: Regularised Ensemble Value-Decomposition for Factorisable Markov Decision Processes
9			Robust Model Based Reinforcement Learning Using $\mathcal{L}_1$ Adaptive Control
5	Entropy Maximization	Domain Randomization	Domain Randomization via Entropy Maximization
9			Rethinking Information-theoretic Generalization: Loss Entropy Induced PAC Bounds
11	Off-Policy Reinforcement Learning for Dance Accompaniment	Follower GPT	Duolando: Follower GPT with Off-Policy Reinforcement Learning for Dance Accompaniment
10	Denoising Diffusion Autoregressive Model	Raw Speech Waveform Generation	DiffAR: Denoising Diffusion Autoregressive Model for Raw Speech Waveform Generation
10	Automated Activation Chunk	Memory-Efficient Deep Learning Inference	AutoChunk: Automated Activation Chunk for Memory-Efficient Deep Learning Inference
15			The Reversal Curse: LLMs trained on “A is B” fail to learn “B is A”
8	Recursive Abstractive Processing	Tree-Organized Retrieval	RAPTOR: Recursive Abstractive Processing for Tree-Organized Retrieval
7	Local Curvature Profiles	Effective Structural Encodings	Effective Structural Encodings via Local Curvature Profiles
11			Grokking in Linear Estimators -- A Solvable Model that Groks without Understanding
5	Empirical Likelihood	Fair Classification	Empirical Likelihood for Fair Classification
7	Language Models	Inductive Reasoning	Hypothesis Search: Inductive Reasoning with Language Models
6			Image Clustering Conditioned on Text Criteria
10	Customizable Combination of Parameter-Efficient Modules	Multi-Task Learning	Customizable Combination of Parameter-Efficient Modules for Multi-Task Learning
10	Creating and Retrieving from Specialized Toolsets	Customizing LLMs	CRAFT: Customizing LLMs by Creating and Retrieving from Specialized Toolsets
11	Denoising Diffusion	Towards Generalizable Hand-Object Interaction Denoising	GeneOH Diffusion: Towards Generalizable Hand-Object Interaction Denoising via Denoising Diffusion
8	model parameters eXploration	Attribution for Explanation	AttEXplore: Attribution for Explanation with model parameters eXploration
11	3 Lines of Code	Boosting Diffusion-based Editing	PnP Inversion: Boosting Diffusion-based Editing with 3 Lines of Code
13	A Novel Deep Energy-Based Interpretation Method	Explaining Structured Output Models	SOInter: A Novel Deep Energy-Based Interpretation Method for Explaining Structured Output Models
11	Dynamic Discrete Visual Tokenization	Unified Language-Vision Pretraining in LLM	Unified Language-Vision Pretraining in LLM with Dynamic Discrete Visual Tokenization
12	Identity-Preserving Disentangled Tuning	Subject-Driven Text-to-Image Generation	DisenBooth: Identity-Preserving Disentangled Tuning for Subject-Driven Text-to-Image Generation
9	Training-Time Model Rewards	Incentive-Aware Federated Learning	Incentive-Aware Federated Learning with Training-Time Model Rewards
12			Let's do the time-warp-attend: Learning topological invariants of dynamical systems
11			A Versatile Causal Discovery Framework to Allow Causally-Related Hidden Variables
8	Language Models Reduce Content Diversity?	Does Writing	Does Writing with Language Models Reduce Content Diversity?
12	On the Power of the Weisfeiler-Leman Test	Graph Motif Parameters	On the Power of the Weisfeiler-Leman Test for Graph Motif Parameters
8	Fewer Data	Training a Better Alpaca	AlpaGasus: Training a Better Alpaca with Fewer Data
12	Virtual Outlier Regularization for Rehearsal-Free Class-Incremental Learning	OnePrompt	OVOR: OnePrompt with Virtual Outlier Regularization for Rehearsal-Free Class-Incremental Learning
7	Neural-Symbolic Recursive Machine	Systematic Generalization	Neural-Symbolic Recursive Machine for Systematic Generalization
7	Multi-view Diffusion	3D Generation	MVDream: Multi-view Diffusion for 3D Generation
6	Distillation	Scalable Scene Flow	ZeroFlow: Scalable Scene Flow via Distillation
10	Multi-Agent Debate	Towards Better LLM-based Evaluators	ChatEval: Towards Better LLM-based Evaluators through Multi-Agent Debate
9			A Symmetry-Aware Exploration of Bayesian Neural Network Posteriors
12	Short-to-Long Video Diffusion Model	Generative Transition and Prediction	SEINE: Short-to-Long Video Diffusion Model for Generative Transition and Prediction
7	Gradual Optimization Learning	Conformational Energy Minimization	Gradual Optimization Learning for Conformational Energy Minimization
4			Denoising Diffusion Bridge Models
8	Bayesian Low-rank Adaptation	Large Language Models	Bayesian Low-rank Adaptation for Large Language Models
9	Backtracking	Imitation Learning for Autoregressive Sequence Modelling	SequenceMatch: Imitation Learning for Autoregressive Sequence Modelling with Backtracking
11	Accurate and Efficient Low-Bitwidth Quantization	Large Language Models	QLLM: Accurate and Efficient Low-Bitwidth Quantization for Large Language Models
11			CLIP the Bias: How Useful is Balancing Data in Multimodal Learning?
6	Stochastic Interpolants	Multimarginal Generative Modeling	Multimarginal Generative Modeling with Stochastic Interpolants
8			Few-shot Hybrid Domain Adaptation of Image Generator
8	Attention-based Iterative Decomposition	Tensor Product Representation	Attention-based Iterative Decomposition for Tensor Product Representation
7	Opponent Q-Learning Awareness	Learning	LOQA: Learning with Opponent Q-Learning Awareness
6	Decision Trees	Explaining Kernel Clustering	Explaining Kernel Clustering via Decision Trees
9			Sparse Autoencoders Find Highly Interpretable Features in Language Models
14	Feature Dimension Separation	Inducing Zero-mean Neural Collapse	Fixed Non-negative Orthogonal Classifier: Inducing Zero-mean Neural Collapse with Feature Dimension Separation
12	Difficulty-Aware Task Sampler	Meta-Learning Physics-Informed Neural Networks	DATS: Difficulty-Aware Task Sampler for Meta-Learning Physics-Informed Neural Networks
14	Extremely Parameter Efficient MoE	Instruction Tuning	Pushing Mixture of Experts to the Limit: Extremely Parameter Efficient MoE for Instruction Tuning
5			Dissecting Neural Network Robustness Proofs
8			Self-supervised Representation Learning from Random Data Projectors
5			Privileged Sensing Scaffolds Reinforcement Learning
10	A Tool-Integrated Reasoning Agent	Mathematical Problem Solving	ToRA: A Tool-Integrated Reasoning Agent for Mathematical Problem Solving
12	Small Language Models	An Emulator for Fine-tuning Large Language Models	An Emulator for Fine-tuning Large Language Models using Small Language Models
9	Large Language Models	Building Cooperative Embodied Agents Modularly	Building Cooperative Embodied Agents Modularly with Large Language Models
11			Self-contradictory Hallucinations of Large Language Models: Evaluation, Detection and Mitigation
