len	idea	target	title
16	GASP, a generalized framework	agglomerative clustering of signed graphs and its application to Instance Segmentation	GASP, a generalized framework for agglomerative clustering of signed graphs and its application to Instance Segmentation
11	A Holistic Strategy	Medical Image Segmentation from Scribble Supervision	CycleMix: A Holistic Strategy for Medical Image Segmentation from Scribble Supervision
15	Cross-patch Dense Contrastive Learning	Semi-supervised Segmentation of Cellular Nuclei in Histopathologic Images	Cross-patch Dense Contrastive Learning for Semi-supervised Segmentation of Cellular Nuclei in Histopathologic Images
12	Causal CAM	Weakly Supervised Semantic Segmentation on Medical Image	C-CAM: Causal CAM for Weakly Supervised Semantic Segmentation on Medical Image
6			CRIS: CLIP-Driven Referring Image Segmentation
8	Prior-Tokens	Transformer-Based Image Matting	MatteFormer: Transformer-Based Image Matting via Prior-Tokens
12	Context Assembling and Strong Data Augmentation	Boosting Robustness of Image Matting	Boosting Robustness of Image Matting with Context Assembling and Strong Data Augmentation
10	Pyramid Grafting Network	One-Stage High Resolution Saliency Detection	Pyramid Grafting Network for One-Stage High Resolution Saliency Detection
9	Multi-Source Uncertainty Mining	Deep Unsupervised Saliency Detection	Multi-Source Uncertainty Mining for Deep Unsupervised Saliency Detection
11	Multi-Modal Features for Text-Based Video Segmentation	Modeling Motion	Modeling Motion with Multi-Modal Features for Text-Based Video Segmentation
12	Graph Attention Network	Panoptic Symbol Spotting in CAD Drawings	GAT-CADNet: Graph Attention Network for Panoptic Symbol Spotting in CAD Drawings
9	Gated Optimal Transport	Hierarchical Shape Matching	Bending Graphs: Hierarchical Shape Matching using Gated Optimal Transport
10	Adaptive Primitive Assembly	Learning Compact CAD Shapes	CAPRI-Net: Learning Compact CAD Shapes with Adaptive Primitive Assembly
12	Recursive Implicit Fields	Unsupervised Learning of Hierarchical Shape Structures	RIM-Net: Recursive Implicit Fields for Unsupervised Learning of Hierarchical Shape Structures
5			Discovering Objects that Can Move
8	Patch Attention	An Efficient Point Transformer	PatchFormer: An Efficient Point Transformer with Patch Attention
15	Clustering Pseudo Heatmap	Towards Real-Time and High-Precision LiDAR Panoptic Segmentation	Panoptic-PHNet: Towards Real-Time and High-Precision LiDAR Panoptic Segmentation via Clustering Pseudo Heatmap
8	Semantic-Affine Transformation	Point Cloud Segmentation	SemAffiNet: Semantic-Affine Transformation for Point Cloud Segmentation
10	An MIL-Derived Transformer	Weakly Supervised Point Cloud Segmentation	An MIL-Derived Transformer for Weakly Supervised Point Cloud Segmentation
15	Temporal Matching and Spatial Graph Propagation	Weakly Supervised Segmentation on Outdoor 4D point clouds	Weakly Supervised Segmentation on Outdoor 4D point clouds with Temporal Matching and Spatial Graph Propagation
11			Point2Cyl: Reverse Engineering 3D Objects from Point Clouds to Extrusion Cylinders
21	Can it be trusted	Neural Architecture Search without training? 11851-11860	Demystifying the Neural Tangent Kernel from a Practical Perspective: Can it be trusted for Neural Architecture Search without training? 11851-11860
9	the Bayesian Learning Rule	Differentiable Architecture Search	BaLeNAS: Differentiable Architecture Search via the Bayesian Learning Rule
12	Acyclic Architecture Relation Predictor	Task-Transferable Neural Architecture Search	Arch-Graph: Acyclic Architecture Relation Predictor for Task-Transferable Neural Architecture Search
9	Discovering Operation Contribution	Neural Architecture Search	Shapley-NAS: Discovering Operation Contribution for Neural Architecture Search
8	a Greedy Path Filter	Greedier Search	GreedyNASv2: Greedier Search with a Greedy Path Filter
7	Representation Mutual Information	Neural Architecture Search	Neural Architecture Search with Representation Mutual Information
10	Performance-Aware Mutual Knowledge Distillation	Improving Neural Architecture Search	Performance-Aware Mutual Knowledge Distillation for Improving Neural Architecture Search
7	the Reused Teacher Classifier	Knowledge Distillation	Knowledge Distillation with the Reused Teacher Classifier
10	Self-Distillation from the Last Mini-Batch	Consistency Regularization	Self-Distillation from the Last Mini-Batch for Consistency Regularization
3			Decoupled Knowledge Distillation
12			Scaling Up Your Kernels to 31×31: Revisiting Large Kernel Design in CNNs
5	A ConvNet	the 2020s	A ConvNet for the 2020s
6			Beyond Fixation: Dynamic Window Visual Transformer
7	Enhanced Self-Attention	Lite Vision Transformer	Lite Vision Transformer with Enhanced Self-Attention
8			Swin Transformer V2: Scaling Up Capacity and Resolution
15	Training Stronger Vision Transformers Calls	Reducing All Levels of Redundancy	The Principle of Diversity: Training Stronger Vision Transformers Calls for Reducing All Levels of Redundancy
8			MuIT: An End-to-End Multitask Learning Transformer
4			Towards Robust Vision Transformer
9	Data-Efficient Early Knowledge Distillation	Vision Transformers	DearKD: Data-Efficient Early Knowledge Distillation for Vision Transformers
10	Manipulating Messenger Tokens	Exchanging Local Spatial Information	MSG-Transformer: Exchanging Local Spatial Information by Manipulating Messenger Tokens
10	Nominate Synergistic Context in Vision Transformer	Visual Recognition	NomMer: Nominate Synergistic Context in Vision Transformer for Visual Recognition
8	Token Pyramid Transformer	Mobile Semantic Segmentation	TopFormer: Token Pyramid Transformer for Mobile Semantic Segmentation
9	Multi-Scale High-Resolution Vision Transformer	Semantic Segmentation	Multi-Scale High-Resolution Vision Transformer for Semantic Segmentation
10	Bridged Transformer	Vision and Point Cloud 3D Object Detection	Bridged Transformer for Vision and Point Cloud 3D Object Detection
11	Cross-Shaped Windows	A General Vision Transformer Backbone	CSWin Transformer: A General Vision Transformer Backbone with Cross-Shaped Windows
7	Attend to Mix	Vision Transformers	TransMix: Attend to Mix for Vision Transformers
7	Weight Multiplexing	Compressing Vision Transformers	MiniViT: Compressing Vision Transformers with Weight Multiplexing
7	Learnable Memory	Fine-tuning Image Transformers	Fine-tuning Image Transformers using Learnable Memory
6	Patch Slimming	Efficient Vision Transformers	Patch Slimming for Efficient Vision Transformers
7			CMT: Convolutional Neural Networks Meet Vision Transformers
6	Multimodal Token Fusion	Vision Transformers	Multimodal Token Fusion for Vision Transformers
8	Aligning Features	Learning to Condense Dataset	CAFE: Learning to Condense Dataset by Aligning Features
7			Lite-MDETR: A Lightweight Multi-Modal Detector
8	Dynamic Early Exiting	Efficient Image Captioning	DeeCap: Dynamic Early Exiting for Efficient Image Captioning
8	Searching the Deployable Convolution Neural Networks	GPUs	Searching the Deployable Convolution Neural Networks for GPUs
5	Feature Mixing	Active Learning	Active Learning by Feature Mixing
9			When to Prune? A Policy towards Early Structural Pruning
9			Contrastive Dual Gating: Learning Sparse Features With Contrastive Learning
9			How Well Do Sparse ImageNet Models Transfer? 12256-12266
8	Feature Reprogramming	Efficient On-Device Learning	RepNet: Efficient On-Device Learning via Feature Reprogramming
7	CHannel EXploration	CNN Model Compression	CHEX: CHannel EXploration for CNN Model Compression
9			HODEC: Towards Efficient High-Order DEcomposed Convolutional Neural Networks
8	Adaptive Vision Transformers	Efficient Image Recognition	AdaViT: Adaptive Vision Transformers for Efficient Image Recognition
8	Cross-Image Relational Knowledge Distillation	Semantic Segmentation	Cross-Image Relational Knowledge Distillation for Semantic Segmentation
12			Mr.BiQ: Post-Training Non-Uniform Quantization based on Minimizing the Reconstruction Error
13	Intra-Class Heterogeneity for Zero-Shot Network Quantization	Learning Synthetic Images	IntraQ: Learning Synthetic Images with Intra-Class Heterogeneity for Zero-Shot Network Quantization
6	Reinforcement Learning	Deep Compression	DECORE: Deep Compression with Reinforcement Learning
7			Towards Efficient and Scalable Sharpness-Aware Minimization
7			AEGNN: Asynchronous Event-based Graph Neural Networks
7	Disentangled Sparsification	Multitask Model Compression	DiSparse: Disentangled Sparsification for Multitask Model Compression
4			Multi-modal Extreme Classification
10	A sampling-based approach	efficient clustering in large datasets	A sampling-based approach for efficient clustering in large datasets
14	Stochastic Contraction	Accelerating Conditional Diffusion Models for Inverse Problems	Come-Closer-Diffuse-Faster: Accelerating Conditional Diffusion Models for Inverse Problems through Stochastic Contraction
7	Learnable Lookup Table	Neural Network Quantization	Learnable Lookup Table for Neural Network Quantization
6			Instance-Aware Dynamic Neural Network Quantization
13	Differentiation on Spike Representation	Training High-Performance Low-Latency Spiking Neural Networks	Training High-Performance Low-Latency Spiking Neural Networks by Differentiation on Spike Representation
13	Self-Supervised Mask Prediction	A Dynamic Pruning Approach	Fire Together Wire Together: A Dynamic Pruning Approach with Self-Supervised Mask Prediction
9			Wavelet Knowledge Distillation: Towards Efficient Image-to-Image Translation
7			PokeBNN: A Binary Pursuit of Lightweight Accuracy
9	Automated Progressive Learning	Efficient Training of Vision Transformers	Automated Progressive Learning for Efficient Training of Vision Transformers
12			DeltaCNN: End-to-End CNN Inference of Sparse Frame Differences in Videos
8	Channel Balancing	Accurate Quantization of Winograd Convolutions	Channel Balancing for Accurate Quantization of Winograd Convolutions
13	Cluster-based Coarse-to-Fine Graph Neural Network	Efficient Feature Matching	ClusterGNN: Cluster-based Coarse-to-Fine Graph Neural Network for Efficient Feature Matching
12			Interspace Pruning: Using Adaptive Filter Representations to Improve Training of Sparse CNNs
8	ADMM-based Correlation Preservation	Alignment Quantization	AlignQ: Alignment Quantization with ADMM-based Correlation Preservation
10	Efficient Translation Variant Convolution	Layout-aware Visual Processing	TVConv: Efficient Translation Variant Convolution for Layout-aware Visual Processing
12	Designing Neural Architectures	Efficient Distributed Computing on Head-Mounted Systems	SplitNets: Designing Neural Architectures for Efficient Distributed Computing on Head-Mounted Systems
13	Temporal Optimization adjoint with Moving Speed	Efficient Continuous Normalizing Flows	TO-FLOW: Efficient Continuous Normalizing Flows with Temporal Optimization adjoint with Moving Speed
12	Controlled Shape and Material Variation	A Photometric Stereo Benchmark Dataset	DiLiGenT102: A Photometric Stereo Benchmark Dataset with Controlled Shape and Material Variation
8	Global Lighting Contexts	Universal Photometric Stereo Network	Universal Photometric Stereo Network using Global Lighting Contexts
7			Uncertainty-Aware Deep Multi-View Photometric Stereo
7			Fast Light-Weight Near-Field Photometric Stereo
8	Intensity and Spectral Polarization Cues	Glass Segmentation	Glass Segmentation using Intensity and Spectral Polarization Cues
9	Shape from Polarization	Complex Scenes in the Wild	Shape from Polarization for Complex Scenes in the Wild
8	Differential Focus Volume	Deep Depth from Focus	Deep Depth from Focus with Differential Focus Volume
7	Optimal LED Spectral Multiplexing	NIR2RGB Translation	Optimal LED Spectral Multiplexing for NIR2RGB Translation
11			Shape from Thermal Radiation: Passive Ranging Using Multi-spectral LWIR Measurements
7	Noise-Aware NeRFs	Burst-Denoising	NAN: Noise-Aware NeRFs for Burst-Denoising
8	Contrastive Learning	Estimating Fine-Grained Noise Model	Estimating Fine-Grained Noise Model via Contrastive Learning
10	Trained Metasurface Encoders	Real-time Hyperspectral Imaging in Hardware	Real-time Hyperspectral Imaging in Hardware via Trained Metasurface Encoders
9	Multimodal Transformer Network	3D Surface Super-Resolution	MNSRNet: Multimodal Transformer Network for 3D Surface Super-Resolution
9	Physics-based Inverse Rendering	Panoramic Indoor Images	PhyIR: Physics-based Inverse Rendering for Panoramic Indoor Images
11	Adversarial Shape Priors	Self-Supervised Object Assembly	Neural Shape Mating: Self-Supervised Object Assembly with Adversarial Shape Priors
8	Dynamic Context Removal	Learning to Anticipate Future	Learning to Anticipate Future with Dynamic Context Removal
9			Self-supervised Spatial Reasoning on Multi-View Line Drawings
8	Causal Mechanisms	Contextual Debiasing for Visual Recognition	Contextual Debiasing for Visual Recognition with Causal Mechanisms
10			Relative Pose from a Calibrated and an Uncalibrated Smartphone Image
8	Exploiting Rigidity Constraints	LiDAR Scene Flow Estimation	Exploiting Rigidity Constraints for LiDAR Scene Flow Estimation
8	Neural Implicit Scalable Encoding	SLAM	NICE-SLAM: Neural Implicit Scalable Encoding for SLAM
8	Adversarial Learning	Content-Concealing Visual Descriptors	NinjaDesc: Content-Concealing Visual Descriptors via Adversarial Learning
7	A Shallow Architecture	Scale Estimation	ScaleNet: A Shallow Architecture for Scale Estimation
7	Implicit Distortion Models	Camera Pose Estimation	Camera Pose Estimation using Implicit Distortion Models
8	Neural Implicit Function	General Shape Representation	GIFS: Neural Implicit Function for General Shape Representation
11	Dynamic Code Clouds	Learning Deep Implicit Functions for 3D Shapes	Learning Deep Implicit Functions for 3D Shapes with Dynamic Code Clouds
5			SPAMs: Structured Implicit Parametric Models
8			Deblur-NeRF: Neural Radiance Fields from Blurry Images
10			Panoptic Neural Fields: A Semantic Object-Aware Neural Scene Representation
10	Fewer Views and Faster Training	Free	Depth-supervised NeRF: Fewer Views and Faster Training for Free
11	Dense Depth Priors	Neural Radiance Fields from Sparse Input Views	Dense Depth Priors for Neural Radiance Fields from Sparse Input Views
5			EfficientNeRF - Efficient Neural Radiance Fields
10	Ray Entropy Minimization	Few-Shot Neural Volume Rendering	InfoNeRF: Ray Entropy Minimization for Few-Shot Neural Volume Rendering
12	Scalable Construction of Large-Scale NeRFs	Virtual Fly- Throughs	Mega-NeRF: Scalable Construction of Large-Scale NeRFs for Virtual Fly- Throughs
3			Urban Radiance Fields
7			Hallucinated Neural Radiance Fields in the Wild
7			Towards Multimodal Depth Estimation from Light Fields
7			Degradation-agnostic Correspondence from Resolution-asymmetric Stereo
11	Uniform Subdivision of Omnidirectional Camera Space	Efficient Spherical Stereo Matching	Uniform Subdivision of Omnidirectional Camera Space for Efficient Spherical Stereo Matching
9	Attention Concatenation Volume	Accurate and Efficient Stereo Matching	Attention Concatenation Volume for Accurate and Efficient Stereo Matching
10	Generalized Binary Search Network	Highly-Efficient Multi-View Stereo	Generalized Binary Search Network for Highly-Efficient Multi-View Stereo
11			Revisiting Domain Generalized Stereo Matching Networks from a Feature Consistency Perspective
14	a Broad-Spectrum and Task-Oriented Feature	Towards Domain Generalized Stereo Matching	GraftNet: Towards Domain Generalized Stereo Matching with a Broad-Spectrum and Task-Oriented Feature
16			ITSA: An Information-Theoretic Approach to Automatic Shortcut Avoidance and Domain Generalization in Stereo Matching Networks
10	Zero Annotation	Mixed Domain Learning for Active Stereovision	ActiveZero: Mixed Domain Learning for Active Stereovision with Zero Annotation
7	Fog Volume Representation	Stereo Matching	FoggyStereo: Stereo Matching with Fog Volume Representation
5			Multi-Person Extreme Motion Prediction
10	Learning Local-Global Contextual Adaptation	Multi-Person Pose Estimation	Learning Local-Global Contextual Adaptation for Multi-Person Pose Estimation
13	Learnable Motion Generation	Cross-Dataset Adaptation for 3D Human Pose Estimation	AdaptPose: Cross-Dataset Adaptation for 3D Human Pose Estimation by Learnable Motion Generation
10			Single-Stage is Enough: Multi-Person Absolute 3D Pose Estimation
11	Distribution-Aware Single-Stage Models	Multi-Person 3D Pose Estimation	Distribution-Aware Single-Stage Models for Multi-Person 3D Pose Estimation
13	Trajectory Optimization	Physics-Based Reconstruction of 3d Human Pose from Monocular Video	Trajectory Optimization for Physics-Based Reconstruction of 3d Human Pose from Monocular Video
12	ray-based 3D human pose estimation	monocular absolute 3D localization	Ray3D: ray-based 3D human pose estimation for monocular absolute 3D localization
10	Efficient Architecture Design	2D Human Pose Estimation	Lite Pose: Efficient Architecture Design for 2D Human Pose Estimation
5			Location-Free Human Pose Estimation
9	Multi-Hypothesis Transformer	3D Human Pose Estimation	MHFormer: Multi-Hypothesis Transformer for 3D Human Pose Estimation
12	External Weak Supervision	Estimating Egocentric 3D Human Pose in the Wild	Estimating Egocentric 3D Human Pose in the Wild with External Weak Supervision
15			Physical Inertial Poser (PIP): Physics-aware Real-time Human Motion Tracking from Sparse Inertial Sensors
9	Sound	Metric Lifting of 3D Human Pose	PoseKernelLifter: Metric Lifting of 3D Human Pose using Sound
8	Differentiable Dynamics	Articulated 3d Human Motion Reconstruction	Differentiable Dynamics for Articulated 3d Human Motion Reconstruction
6			COAP: Compositional Articulated Occupancy of People
15			Capturing Humans in Motion: Temporal-Attentive 3D Human Pose and Shape Estimation from Monocular Video
14	A Second Order Spatial Compatibility	Efficient and Robust Point Cloud Registration	SC2-PCR: A Second Order Spatial Compatibility for Efficient and Robust Point Cloud Registration
13	Seq2seq Mixed Spatio-Temporal Encoder	3D Human Pose Estimation in Video	MixSTE: Seq2seq Mixed Spatio-Temporal Encoder for 3D Human Pose Estimation in Video
12			Putting People in their Place: Monocular Regression of 3D People in Depth
9			FLAG: Flow-based 3D Avatar Generation from Sparse Observations
10	Generating 4D Whole-Body Motion	Hand-Object Grasping	GOAL: Generating 4D Whole-Body Motion for Hand-Object Grasping
9			Capturing and Inferring Dense Full-Body Human-Scene Contact
7			BodyMap: Learning Full-Body Dense Correspondence Map
7			ICON: Implicit Clothed humans Obtained from Normals
10	Adversarial Texture	Fooling Person Detectors in the Physical World	Adversarial Texture for Fooling Person Detectors in the Physical World
13			Infrared Invisible Clothing: Hiding from Infrared Detectors at Multiple Angles in Real World
7	Polynomiality	Enhancing Classifier Conservativeness and Robustness	Enhancing Classifier Conservativeness and Robustness by Polynomiality
6			Backdoor Attacks on Self-Supervised Learning
10			Towards Practical Deployment-Stage Backdoor Attack on Deep Neural Networks
7			Few-shot Backdoor Defense Using Shapley Estimation
7			Better Trigger Inversion Optimization in Backdoor Scanning
15	Theoretical Guarantees	Bandits for Structure Perturbation-based Black-box Attacks to Graph Neural Networks	Bandits for Structure Perturbation-based Black-box Attacks to Graph Neural Networks with Theoretical Guarantees
12	Output Code Matching	Improving Robustness Against Stealthy Weight Bit-Flip Attacks	Improving Robustness Against Stealthy Weight Bit-Flip Attacks by Output Code Matching
8	Learnable Attack Strategy	Adversarial Training	LAS-AT: Adversarial Training with Learnable Attack Strategy
3			Subspace Adversarial Training
6			Pyramid Adversarial Training Improves ViT Performance
9	Universal Adversarial Perturbations	Fingerprinting Deep Neural Networks Globally	Fingerprinting Deep Neural Networks Globally via Universal Adversarial Perturbations
10			Robust Image Forgery Detection over Online Social Network Shared Images
7			Quantifying Societal Bias Amplification in Image Captioning
14			Drop the GAN: In Defense of Patches Nearest Neighbors as Single Image Generative Models
5			GAN-Supervised Dense Visual Alignment
13	Component-Based Discriminator	One-Shot Font Generation	Look Closer to Supervise Better: One-Shot Font Generation via Component-Based Discriminator
7	Text-Driven Neural Stylization	Meshes	Text2Mesh: Text-Driven Neural Stylization for Meshes
9			StyleSDF: High-Resolution 3D-Consistent Image and Geometry Generation
7	Physical Simulation Layer	Accurate 3D Modeling	Physical Simulation Layer for Accurate 3D Modeling
10	Fourier PlenOctrees	Dynamic Radiance Field Rendering in Real-time	Fourier PlenOctrees for Dynamic Radiance Field Rendering in Real-time
10	Neural Texture Extraction and Distribution	Controllable Person Image Synthesis	Neural Texture Extraction and Distribution for Controllable Person Image Synthesis
9			I M Avatar: Implicit Morphable Head Avatars from Videos
8	Recurrent Continuous Localization	Temporal Action Detection	RCL: Recurrent Continuous Localization for Temporal Action Detection
9	Self-Supervised Predictive Convolutional Attentive Block	Anomaly Detection	Self-Supervised Predictive Convolutional Attentive Block for Anomaly Detection
12	Memory-Augmented Multiscale Vision Transformer	Efficient Long-Term Video Recognition	MeMViT: Memory-Augmented Multiscale Vision Transformer for Efficient Long-Term Video Recognition
7	Tubelet Transformer	Video Action Detection	TubeR: Tubelet Transformer for Video Action Detection
9	Iterative Mixed Attention	End-to-End Tracking	MixFormer: End-to-End Tracking with Iterative Mixed Attention
9	Introducing Query DeNoising	Accelerate DETR Training	DN-DETR: Accelerate DETR Training by Introducing Query DeNoising
9			Proper Reuse of Image Classification Features Improves Object Detection
10	Simulating Multimodality on Point Clouds	Boosting 3D Object Detection	Boosting 3D Object Detection by Simulating Multimodality on Point Clouds
10	Multi-Level Attention Aggregation	Transformer-Based Place Recognition	TransVPR: Transformer-Based Place Recognition with Multi-Level Attention Aggregation
7	Disentangling Visual Embeddings	Attributes and Objects	Disentangling Visual Embeddings for Attributes and Objects
11	Cascaded Sparse Query	Accelerating High-Resolution Small Object Detection	QueryDet: Cascaded Sparse Query for Accelerating High-Resolution Small Object Detection
14			Unknown-Aware Object Detection: Learning What You Don't Know from Videos in the Wild
11			Interpretable part-whole hierarchies and conceptual-semantic relationships in neural networks
18			Can Neural Nets Learn the Same Model Twice? Investigating Reproducibility and Double Descent from the Decision Boundary Perspective
7	Pairwise Constraints	Calibrating Deep Neural Networks	Calibrating Deep Neural Networks by Pairwise Constraints
3			Lifelong Graph Learning
12	A Causality-Inspired Latent Variable Model	Interpreting Graph Neural Networks	OrphicX: A Causality-Inspired Latent Variable Model for Interpreting Graph Neural Networks
13	Discretisation	Efficient Learning for Visual Robotic Manipulation	Coarse-to-Fine Q-attention: Efficient Learning for Visual Robotic Manipulation via Discretisation
18	Leveraging Both Dense Correspondence and Mis-Correspondence for Robust Change Detection With Imperfect Matches	Dual Task Learning	Dual Task Learning by Leveraging Both Dense Correspondence and Mis-Correspondence for Robust Change Detection With Imperfect Matches
10	Cross-view Transformers	real-time Map-view Semantic Segmentation	Cross-view Transformers for real-time Map-view Semantic Segmentation
4			UnweaveNet: Unweaving Activity Stories
10			Weakly-Supervised Online Action Segmentation in Multi-View Instructional Videos
7			Audio-Adaptive Activity Recognition Across Video Domains
11	Sequence Contrastive Learning	Frame-wise Action Representations for Long Videos	Frame-wise Action Representations for Long Videos via Sequence Contrastive Learning
9			Image Based Reconstruction of Liquids from 2D Surface Detections
12	Hierarchical Consistency	Self-Supervised Video Representation Learning	Learning from Untrimmed Videos: Self-Supervised Video Representation Learning with Hierarchical Consistency
12	Pseudo-Adverbs	How Do You Do It? Fine-Grained Action Understanding	How Do You Do It? Fine-Grained Action Understanding with Pseudo-Adverbs
9	Programmatic Concept Learning	Human Motion Description and Synthesis	Programmatic Concept Learning for Human Motion Description and Synthesis
8	Distant Supervision	Learning To Recognize Procedural Activities	Learning To Recognize Procedural Activities with Distant Supervision
8	Implicit Motion Handling	Video Camouflaged Object Detection	Implicit Motion Handling for Video Camouflaged Object Detection
8	Anticipatory Pre-training	Dynamic Scene Graph Generation	Dynamic Scene Graph Generation via Anticipatory Pre-training
12	Learning to Refactor Action and Co-occurrence Features	Temporal Action Localization	Learning to Refactor Action and Co-occurrence Features for Temporal Action Localization
10	Single-step Sampling	Compressing Videos to One Clip	OCSampler: Compressing Videos to One Clip with Single-step Sampling
15	Memory-Augmented Recurrent and One-shot Representation Forecasting	A Hybrid Egocentric Activity Anticipation Framework	A Hybrid Egocentric Activity Anticipation Framework via Memory-Augmented Recurrent and One-shot Representation Forecasting
5			TubeFormer-DeepLab: Video Mask Transformer
12	Action-aware Segment Modeling	Weakly-Supervised Temporal Action Localization	ASM-Loc: Action-aware Segment Modeling for Weakly-Supervised Temporal Action Localization
11	A Spatiotemporal Residual Predictive Model	High-Resolution Video Prediction	STRPM: A Spatiotemporal Residual Predictive Model for High-Resolution Video Prediction
15	Look	Learning Object States and State-Modifying Actions from Untrimmed Web Videos	Look for the Change: Learning Object States and State-Modifying Actions from Untrimmed Web Videos
12	End-to-End Compressed Video Representation Learning	Generic Event Boundary Detection	End-to-End Compressed Video Representation Learning for Generic Event Boundary Detection
8	Self-Supervision	Contextualized Spatio-Temporal Contrastive Learning	Contextualized Spatio-Temporal Contrastive Learning with Self-Supervision
13	Normality Advantage and Self-Paced Refinement	Deep Anomaly Discovery from Unlabeled Videos	Deep Anomaly Discovery from Unlabeled Videos via Normality Advantage and Self-Paced Refinement
12			A Deeper Dive Into What Deep Spatiotemporal Networks Encode: Quantifying Static vs
8			Long-Short Temporal Contrastive Learning of Video Transformers
8	Scene Consistency Representation Learning	Video Scene Segmentation	Scene Consistency Representation Learning for Video Scene Segmentation
8	Unsupervised Pre-training	Temporal Action Localization Tasks	Unsupervised Pre-training for Temporal Action Localization Tasks
7	Contrastive Learning	Unsupervised Video Highlight Detection	Contrastive Learning for Unsupervised Video Highlight Detection
3			Deformable Video Transformer
7	Recurring the Transformer	Video Action Recognition	Recurring the Transformer for Video Action Recognition
11	Hierarchical Visual-Language Knowledge Distillation	Open-Vocabulary One-Stage Detection	Open-Vocabulary One-Stage Detection with Hierarchical Visual-Language Knowledge Distillation
12	Vision-Language Model	Learning to Prompt for Open-Vocabulary Object Detection	Learning to Prompt for Open-Vocabulary Object Detection with Vision-Language Model
9	Free-Form Textual Queries	Sign Language Video Retrieval	Sign Language Video Retrieval with Free-Form Textual Queries
9	Feedback	Vision Language Transformer for Fashion Retrieval	FashionVLP: Vision Language Transformer for Fashion Retrieval with Feedback
11			Pushing the Performance Limit of Scene Text Recognizer without Human Annotation
10	the Understanding of 3D Scenes	Gaze Target Detection	ESCNet: Gaze Target Detection with the Understanding of 3D Scenes
6			Interactive Multi-Class Tiny-Object Detection
8			Weakly Supervised Rotation-Invariant Aerial Object Detection Network
9			Large Loss Matters in Weakly Supervised Multi-Label Classification
11	A Meta-Learning Approach	Few-Shot Class Incremental Learning	MetaFSCIL: A Meta-Learning Approach for Few-Shot Class Incremental Learning
7			FreeSOLO: Learning to Segment Objects without Annotations
11	Revisiting AP Loss	Adaptive Ranking Pair Selection	Revisiting AP Loss for Dense Object Detection: Adaptive Ranking Pair Selection
11	Single Instance Annotated Per Category Per Image	Object Detection	SIOD: Single Instance Annotated Per Category Per Image for Object Detection
8			Towards Robust Adaptive Object Detection under Noisy Annotations
9	Task-specific Inconsistency Alignment	Domain Adaptive Object Detection	Task-specific Inconsistency Alignment for Domain Adaptive Object Detection
8			Salvage of Supervision in Weakly Supervised Object Detection
10			Label, Verify, Correct: A Simple Few Shot Object Detection Method
8	Background Activation Suppression	Weakly Supervised Object Localization	Background Activation Suppression for Weakly Supervised Object Localization
12	Bridging the Gap between Classification and Localization	Weakly Supervised Object Localization	Bridging the Gap between Classification and Localization for Weakly Supervised Object Localization
10	Compositional Experts	Generalized Novel Class Discovery	Divide and Conquer: Compositional Experts for Generalized Novel Class Discovery
14	Gait Prediction and Regularization	Cloth-Changing Person Re-identification from A Single Image	Cloth-Changing Person Re-identification from A Single Image with Gait Prediction and Regularization
13	Coordinated Anti-forgetting and Adaptation	Lifelong Unsupervised Domain Adaptive Person Re-identification	Lifelong Unsupervised Domain Adaptive Person Re-identification with Coordinated Anti-forgetting and Adaptation
14	Intra-Identity Regularization for Person Re-Identification	Unleashing Potential of Unsupervised Pre-Training	Unleashing Potential of Unsupervised Pre-Training with Intra-Identity Regularization for Person Re-Identification
11	Twin Noisy Labels for Visible-Infrared Person Re-Identification	Learning	Learning with Twin Noisy Labels for Visible-Infrared Person Re-Identification
7			Towards Total Recall in Industrial Anomaly Detection
15	Holistic and Hierarchical Feature Alignment	Cross-domain Weakly Supervised Object Detection	H2FA R-CNN: Holistic and Hierarchical Feature Alignment for Cross-domain Weakly Supervised Object Detection
8	Geometric and Textural Augmentation	Domain Gap Reduction	Geometric and Textural Augmentation for Domain Gap Reduction
8	Domain-aware Categorical Representations	General Incremental Learning	General Incremental Learning with Domain-aware Categorical Representations
10	Dynamic Substitute Training	Data-free Black-box Attack	DST: Dynamic Substitute Training for Data-free Black-box Attack
12	Adversarial Rotation	Improving Rotation Robustness of Point Cloud Classifiers	ART-Point: Improving Rotation Robustness of Point Cloud Classifiers via Adversarial Rotation
6			Label Matching Semi-Supervised Object Detection
8	Multidimensional Belief Quantification	Label-Efficient Meta-Learning	Multidimensional Belief Quantification for Label-Efficient Meta-Learning
11	Extremely Scarce Labeled Samples	Propagation Regularizer for Semi-supervised Learning	Propagation Regularizer for Semi-supervised Learning with Extremely Scarce Labeled Samples
10	Mutual Centralized Learning	Few-shot Classification	Learning to Affiliate: Mutual Centralized Learning for Few-shot Classification
6			Class-Aware Contrastive Semi-Supervised Learning
13	A Unified Gradient Framework	Exploring the Equivalence of Siamese Self-Supervised Learning	Exploring the Equivalence of Siamese Self-Supervised Learning via A Unified Gradient Framework
14			Dual Temperature Helps Contrastive Learning Without Many Negative Samples: Towards Understanding and Simplifying MoCo
10			Learning Where to Learn in Cross-View Self-Supervised Learning
10			Dist-PU: Positive-Unlabeled Learning from a Label Distribution Perspective
7	Similarity Matching	Semi-supervised Learning	SimMatch: Semi-supervised Learning with Similarity Matching
7	Active Teacher	Semi-Supervised Object Detection	Active Teacher for Semi-Supervised Object Detection
